pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,0,272,GEMM(5,3,2),1777300135070111941,1777300136717410501,1777300122544614597
0,0,284,GEMM(5,4,2),1777300134972386501,1777300135934631109,1777300127956394181
0,0,296,GEMM(6,5,2),1777300137295965381,1777300139357344965,1777300137284932805
0,0,316,SYRK(7,7,2),1777300135091560645,1777300136827480261,1777300128524305605
0,0,308,GEMM(8,6,2),1777300137295965381,1777300139375670469,1777300137284931781
0,0,276,GEMM(9,3,2),1777300135177797829,1777300136980078789,1777300128469172421
0,0,288,GEMM(9,4,2),1777300135177798853,1777300136996006085,1777300128687294661
0,0,300,GEMM(10,5,2),1777300138196006085,1777300140081316037,1777300138105238725
0,0,340,SYRK(10,10,2),1777300138196006085,1777300140081316037,1777300138105238725
0,0,320,GEMM(11,7,2),1777300137258676421,1777300139163784389,1777300137258367173
0,0,328,GEMM(11,8,2),1777300137988561093,1777300140033855685,1777300137916427461
0,0,312,GEMM(12,6,2),1777300137295964357,1777300139362555077,1777300137284931781
0,0,336,GEMM(12,9,2),1777300137520493765,1777300139735099589,1777300137479302341
0,0,280,GEMM(13,3,2),1777300135532189893,1777300137234825413,1777300122544615621
0,0,292,GEMM(13,4,2),1777300135532189893,1777300137234589893,1777300127956394181
0,0,348,GEMM(13,11,2),1777300135532189893,1777300137234588869,1777300128524305605
0,0,352,GEMM(13,12,2),1777300135532189893,1777300137234588869,1777300128469172421
0,0,304,GEMM(14,5,2),1777300137640486085,1777300139850912965,1777300137588163781
0,0,344,GEMM(14,10,2),1777300138240275653,1777300140082153669,1777300138149426373
0,0,356,GEMM(14,13,2),1777300137640486085,1777300139856594117,1777300137588163781
0,0,324,GEMM(15,7,2),1777300135091561669,1777300136827480261,1777300128687294661
0,0,332,GEMM(15,8,2),1777300137258675397,1777300139163784389,1777300137258368197
0,0,360,SYRK(15,15,2),1777300137988561093,1777300140033854661,1777300137916427461
0,0,364,TRSM(6,3),1777300140723044549,1777300143436497093,1777300137479302341
0,0,368,TRSM(10,3),1777300140723044549,1777300142914103493,1777300122544615621
0,0,372,TRSM(14,3),1777300140723044549,1777300142841088197,1777300127956394181
0,0,376,GEMM(6,4,3),1777300143597337797,1777300145693462725,1777300143514336453
0,0,388,GEMM(7,5,3),1777300141348300997,1777300142717576389,1777300128524305605
0,0,408,GEMM(8,7,3),1777300141238232261,1777300142385498309,1777300128469172421
0,0,416,SYRK(8,8,3),1777300141238232261,1777300142408537285,1777300128687294661
0,0,400,GEMM(9,6,3),1777300143597337797,1777300145690688709,1777300143514335429
0,0,424,SYRK(9,9,3),1777300141356480709,1777300142720303301,1777300137258368197
0,0,380,GEMM(10,4,3),1777300142992922821,1777300145370448069,1777300142951083205
0,0,392,GEMM(11,5,3),1777300141348300997,1777300142717577413,1777300137916428485
0,0,432,GEMM(11,10,3),1777300142992923845,1777300145370448069,1777300142951083205
0,0,412,GEMM(12,7,3),1777300143395099845,1777300145602276549,1777300143322348741
