pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
1,0,225,GEMM(13;8;1),1777199253162406287,1777199253192939919,1777199253105126799
1,0,209,GEMM(14;6;1),1777199253169973647,1777199253213377935,1777199253169968527
1,0,233,GEMM(14;9;1),1777199253166599567,1777199253236244879,1777199253166595471
1,0,253,SYRK(14;14;1),1777199253166599567,1777199253255654799,1777199253166595471
1,0,177,GEMM(15;3;1),1777199253171803535,1777199253195982223,1777199253133079951
1,0,189,GEMM(15;4;1),1777199253167133071,1777199253216475535,1777199253167128975
1,0,245,GEMM(15;11;1),1777199253196499343,1777199253239147919,1777199253160399247
1,0,249,GEMM(15;12;1),1777199253172327823,1777199253258922383,1777199253110729103
1,0,257,TRSM(3;2),1777199253194117519,1777199253198340495,1777199253192937871
1,0,261,TRSM(7;2),1777199253213379983,1777199253218854287,1777199253213376911
1,0,265,TRSM(11;2),1777199253236270479,1777199253241261455,1777199253236243855
1,0,269,TRSM(15;2),1777199253255674255,1777199253261390223,1777199253255653775
1,0,273,GEMM(6;3;2),1777199253207157135,1777199253280160143,1777199253198372239
1,0,285,GEMM(6;4;2),1777199253217435023,1777199253298033039,1777199253195987343
1,0,297,GEMM(7;5;2),1777199253218886031,1777199253243850127,1777199253218880911
1,0,317,GEMM(8;7;2),1777199253233763727,1777199253264351631,1777199253218881935
1,0,325,SYRK(8;8;2),1777199253239148943,1777199253281397135,1777199253239145871
1,0,309,GEMM(9;6;2),1777199253258945935,1777199253301079439,1777199253258922383
1,0,333,SYRK(9;9;2),1777199253241263503,1777199253245178255,1777199253241259407
1,0,277,GEMM(10;3;2),1777199253198377359,1777199253267430799,1777199253198372239
1,0,289,GEMM(10;4;2),1777199253280190863,1777199253284969871,1777199253280159119
1,0,301,GEMM(11;5;2),1777199253241304463,1777199253304343951,1777199253241282959
1,0,341,GEMM(11;10;2),1777199253241304463,1777199253248740751,1777199253241281935
1,0,321,GEMM(12;7;2),1777199253260500367,1777199253270807951,1777199253218881935
1,0,329,GEMM(12;8;2),1777199253281431951,1777199253288461711,1777199253281411471
1,0,313,GEMM(13;6;2),1777199253301109135,1777199253307454863,1777199253301078415
1,0,337,GEMM(13;9;2),1777199253248211343,1777199253316380047,1777199253245177231
1,0,281,GEMM(14;3;2),1777199253227721103,1777199253273898383,1777199253198373263
1,0,293,GEMM(14;4;2),1777199253284991375,1777199253291780495,1777199253284968847
1,0,349,GEMM(14;11;2),1777199253241303439,1777199253310428559,1777199253241282959
1,0,353,GEMM(14;12;2),1777199253260501391,1777199253319074191,1777199253248740751
1,0,305,GEMM(15;5;2),1777199253261428111,1777199253277240719,1777199253261422991
1,0,345,GEMM(15;10;2),1777199253261428111,1777199253295009167,1777199253261424015
1,0,357,GEMM(15;13;2),1777199253261429135,1777199253313468815,1777199253261424015
1,0,361,POTRF(3;3),1777199253316382095,1777199253321272719,1777199253316379023
1,0,365,TRSM(7;3),1777199253321280911,1777199253328400783,1777199253321276815
1,0,369,TRSM(11;3),1777199253321281935,1777199253330815375,1777199253321276815
1,0,373,TRSM(15;3),1777199253321281935,1777199253326165391,1777199253321277839
1,0,397,SYRK(6;6;3),1777199253324548495,1777199253331653007,1777199253310427535
1,0,377,GEMM(7;4;3),1777199253328430479,1777199253335899535,1777199253328425359
1,0,389,GEMM(8;5;3),1777199253328358799,1777199253351726479,1777199253319072143
1,0,409,GEMM(9;7;3),1777199253330814351,1777199253367921039,1777199253328425359
1,0,417,GEMM(9;8;3),1777199253330813327,1777199253381849487,1777199253295008143
1,0,401,GEMM(10;6;3),1777199253324562831,1777199253338994063,1777199253313467791
1,0,425,GEMM(10;9;3),1777199253330841999,1777199253354993039,1777199253330813327
1,0,381,GEMM(11;4;3),1777199253330894223,1777199253370957199,1777199253330843023
1,0,437,SYRK(11;11;3),1777199253330894223,1777199253383380367,1777199253330843023
1,0,393,GEMM(12;5;3),1777199253335929231,1777199253342325135,1777199253335898511
1,0,433,GEMM(12;10;3),1777199253351751055,1777199253358525839,1777199253351725455
1,0,413,GEMM(13;7;3),1777199253328429455,1777199253374160271,1777199253328425359
1,0,421,GEMM(13;8;3),1777199253381881231,1777199253386654095,1777199253381850511
1,0,405,GEMM(14;6;3),1777199253339024783,1777199253345529231,1777199253338992015
1,0,429,GEMM(14;9;3),1777199253355016591,1777199253361686927,1777199253354992015
1,0,449,SYRK(14;14;3),1777199253370986895,1777199253375816079,1777199253370956175
1,0,385,GEMM(15;4;3),1777199253326216591,1777199253389684111,1777199253326212495
1,0,441,GEMM(15;11;3),1777199253330896271,1777199253348395407,1777199253330845071
1,0,445,GEMM(15;12;3),1777199253330608527,1777199253364981135,1777199253326211471
1,0,453,TRSM(5;4),1777199253374162319,1777199253379090831,1777199253374159247
1,0,457,TRSM(9;4),1777199253386656143,1777199253392685455,1777199253386653071
1,0,461,TRSM(13;4),1777199253347833231,1777199253395104143,1777199253345528207
1,0,465,GEMM(6;5;4),1777199253397417359,1777199253403569551,1777199253379117455
1,0,485,SYRK(7;7;4),1777199253381991823,1777199253399566735,1777199253361686927
1,0,477,GEMM(8;6;4),1777199253397417359,1777199253418871183,1777199253375815055
1,0,469,GEMM(10;5;4),1777199253381247375,1777199253397958031,1777199253379118479
1,0,509,SYRK(10;10;4),1777199253383975311,1777199253405566351,1777199253348394383
1,0,489,GEMM(11;7;4),1777199253419153807,1777199253432230287,1777199253364980111
1,0,497,GEMM(11;8;4),1777199253419153807,1777199253444607375,1777199253392684431
1,0,481,GEMM(12;6;4),1777199253397417359,1777199253422167439,1777199253395103119
1,0,505,GEMM(12;9;4),1777199253392712079,1777199253409350031,1777199253392709007
1,0,517,GEMM(13;11;4),1777199253419153807,1777199253435822479,1777199253395133839
1,0,521,GEMM(13;12;4),1777199253395138959,1777199253448264079,1777199253395133839
1,0,473,GEMM(14;5;4),1777199253402899855,1777199253425466767,1777199253379118479
1,0,513,GEMM(14;10;4),1777199253405596047,1777199253412742543,1777199253405565327
1,0,525,GEMM(14;13;4),1777199253402898831,1777199253439049103,1777199253395133839
1,0,493,GEMM(15;7;4),1777199253444632975,1777199253451270543,1777199253444606351
1,0,501,GEMM(15;8;4),1777199253422201231,1777199253429057935,1777199253422166415
1,0,529,SYRK(15;15;4),1777199253409382799,1777199253414951311,1777199253409351055
1,0,533,TRSM(8;5),1777199253436840335,1777199253441610127,1777199253435822479
1,0,537,TRSM(12;5),1777199253448266127,1777199253454042511,1777199253448262031
1,0,541,SYRK(6;6;5),1777199253464755599,1777199253498030479,1777199253425464719
1,0,553,GEMM(9;7;5),1777199253458566543,1777199253474513295,1777199253412741519
1,0,561,GEMM(9;8;5),1777199253458566543,1777199253463959951,1777199253441626511
1,0,545,GEMM(10;6;5),1777199253464755599,1777199253487861135,1777199253439048079
1,0,569,GEMM(10;9;5),1777199253458566543,1777199253498033551,1777199253451269519
1,0,581,SYRK(11;11;5),1777199253438992783,1777199253476097423,1777199253429056911
1,0,577,GEMM(12;10;5),1777199253454051727,1777199253467272591,1777199253454046607
1,0,557,GEMM(13;7;5),1777199253447695759,1777199253491497359,1777199253414950287
1,0,565,GEMM(13;8;5),1777199253447695759,1777199253498499471,1777199253441626511
1,0,549,GEMM(14;6;5),1777199253474533775,1777199253480235407,1777199253474511247
1,0,573,GEMM(14;9;5),1777199253463987599,1777199253470603663,1777199253463959951
1,0,593,SYRK(14;14;5),1777199253487863183,1777199253493432719,1777199253487860111
1,0,585,GEMM(15;11;5),1777199253498036623,1777199253500287375,1777199253498031503
1,0,589,GEMM(15;12;5),1777199253454050703,1777199253484177807,1777199253454046607
1,0,597,TRSM(7;6),1777199253500517775,1777199253509415311,1777199253467271567
1,0,601,TRSM(11;6),1777199253500517775,1777199253505337743,1777199253491496335
1,0,605,TRSM(15;6),1777199253500516751,1777199253507492239,1777199253498497423
1,0,609,GEMM(10;7;6),1777199253509441935,1777199253536645519,1777199253509436815
1,0,617,GEMM(10;8;6),1777199253507436943,1777199253512131983,1777199253480234383
1,0,625,GEMM(11;9;6),1777199253507528079,1777199253521854863,1777199253505375631
1,0,637,GEMM(12;11;6),1777199253505379727,1777199253530551695,1777199253505376655
1,0,641,SYRK(12;12;6),1777199253505326479,1777199253538222479,1777199253493430671
1,0,633,GEMM(13;10;6),1777199253505258895,1777199253515592079,1777199253500286351
1,0,645,SYRK(13;13;6),1777199253505257871,1777199253523507599,1777199253484176783
1,0,613,GEMM(14;7;6),1777199253509440911,1777199253533545871,1777199253509436815
1,0,621,GEMM(14;8;6),1777199253536675215,1777199253541601679,1777199253536644495
1,0,629,GEMM(15;9;6),1777199253507528079,1777199253518702991,1777199253507502479
1,0,649,GEMM(15;14;6),1777199253507506575,1777199253527391631,1777199253507502479
1,0,653,TRSM(9;7),1777199253542278543,1777199253546788239,1777199253530550671
1,0,657,TRSM(13;7),1777199253542279567,1777199253549234575,1777199253538221455
1,0,661,GEMM(9;8;7),1777199253546796431,1777199253551845775,1777199253546791311
1,0,669,GEMM(10;9;7),1777199253549372815,1777199253568467343,1777199253546792335
1,0,681,SYRK(11;11;7),1777199253549341071,1777199253575860623,1777199253523506575
1,0,677,GEMM(12;10;7),1777199253549373839,1777199253562061199,1777199253533573519
1,0,665,GEMM(13;8;7),1777199253549273487,1777199253555102095,1777199253549270415
1,0,673,GEMM(14;9;7),1777199253547045263,1777199253571776911,1777199253546792335
1,0,693,SYRK(14;14;7),1777199253547044239,1777199253578245519,1777199253518701967
1,0,685,GEMM(15;11;7),1777199253549342095,1777199253565259151,1777199253527420303
1,0,689,GEMM(15;12;7),1777199253551874447,1777199253558561167,1777199253551845775
1,0,697,TRSM(9;8),1777199253551879567,1777199253575097743,1777199253551876495
1,0,701,TRSM(13;8),1777199253555129743,1777199253581829519,1777199253555126671
1,0,705,GEMM(10;9;8),1777199253579647375,1777199253586230671,1777199253575126415
1,0,717,SYRK(11;11;8),1777199253579235727,1777199253582560655,1777199253575889295
1,0,713,GEMM(12;10;8),1777199253579647375,1777199253591463311,1777199253562089871
1,0,709,GEMM(14;9;8),1777199253583382927,1777199253597237647,1777199253575126415
1,0,729,SYRK(14;14;8),1777199253583382927,1777199253587873167,1777199253578272143
1,0,721,GEMM(15;11;8),1777199253581827471,1777199253602285967,1777199253565284751
1,0,725,GEMM(15;12;8),1777199253581828495,1777199253594385807,1777199253558580623
1,0,733,TRSM(10;9),1777199253586262415,1777199253600053647,1777199253586259343
1,0,737,TRSM(14;9),1777199253597264271,1777199253605240207,1777199253597261199
1,0,745,SYRK(11;11;9),1777199253602550159,1777199253612403087,1777199253582582159
1,0,741,GEMM(12;10;9),1777199253600116111,1777199253607963023,1777199253600096655
1,0,757,SYRK(14;14;9),1777199253605276047,1777199253609844111,1777199253605270927
1,0,749,GEMM(15;11;9),1777199253604949391,1777199253619279247,1777199253602321807
1,0,753,GEMM(15;12;9),1777199253604949391,1777199253616228751,1777199253594414479
1,0,761,TRSM(11;10),1777199253612404111,1777199253622037903,1777199253581827471
1,0,765,TRSM(15;10),1777199253612405135,1777199253623808399,1777199253600087439
1,0,769,GEMM(14;11;10),1777199253622045071,1777199253626518927,1777199253622040975
1,0,773,GEMM(14;12;10),1777199253622496655,1777199253633192335,1777199253605239183
1,0,777,GEMM(15;13;10),1777199253623839119,1777199253629947279,1777199253623835023
1,0,781,POTRF(11;11),1777199253626022287,1777199253632593295,1777199253612402063
1,0,785,TRSM(15;11),1777199253632600463,1777199253637885327,1777199253632597391
1,0,793,SYRK(14;14;11),1777199253634684303,1777199253636309391,1777199253607961999
1,0,789,GEMM(15;12;11),1777199253637893519,1777199253642759567,1777199253637889423
1,0,797,TRSM(13;12),1777199253644042639,1777199253646740879,1777199253609856399
1,0,801,GEMM(14;13;12),1777199253646748047,1777199253649192335,1777199253646743951
1,0,805,SYRK(15;15;12),1777199253647124879,1777199253650573711,1777199253619307919
1,0,809,SYRK(14;14;13),1777199253656366479,1777199253659029903,1777199253616227727
1,0,813,TRSM(15;14),1777199253661512079,1777199253663586703,1777199253626544527
