pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,0,744,GEMM(15,10,9),1777921458417689600,1777921458727459840,1777921458417685504
0,0,750,SYRK(12,12,9),1777921458727467008,1777921458873089024,1777921458727463936
0,0,751,GEMM(13,12,9),1777921458873096192,1777921459180053504,1777921458873093120
0,0,752,GEMM(14,12,9),1777921459180061696,1777921459469481984,1777921459180057600
0,0,753,GEMM(15,12,9),1777921459469489152,1777921459776481280,1777921459469485056
0,0,757,SYRK(14,14,9),1777921459776487424,1777921459926114304,1777921459776484352
0,0,758,GEMM(15,14,9),1777921459926121472,1777921460235963392,1777921459926117376
0,0,760,POTRF(10),1777921460235967488,1777921460252867584,0
0,0,761,TRSM(11,10),1777921460252868608,1777921460299841536,0
0,0,762,TRSM(12,10),1777921460299847680,1777921460346869760,0
0,0,763,TRSM(13,10),1777921460346876928,1777921460394019840,0
0,0,764,TRSM(14,10),1777921460394027008,1777921460441190400,0
0,0,765,TRSM(15,10),1777921460441197568,1777921460488278016,0
0,0,771,SYRK(12,12,10),1777921460488288256,1777921460530068480,0
0,0,772,GEMM(13,12,10),1777921460530072576,1777921460609370112,0
0,0,773,GEMM(14,12,10),1777921460609373184,1777921460688688128,0
0,0,774,GEMM(15,12,10),1777921460688691200,1777921460768012288,0
0,0,778,SYRK(14,14,10),1777921460768015360,1777921460809806848,0
0,0,779,GEMM(15,14,10),1777921460809809920,1777921460889123840,0
0,0,786,SYRK(12,12,11),1777921462709646336,1777921462855153664,1777921460889126912
0,0,787,GEMM(13,12,11),1777921462855160832,1777921463161924608,1777921462855157760
0,0,788,GEMM(14,12,11),1777921463161931776,1777921463451426816,1777921463161928704
0,0,789,GEMM(15,12,11),1777921463451435008,1777921463758314496,1777921463451430912
0,0,793,SYRK(14,14,11),1777921463758320640,1777921463907954688,1777921463758317568
0,0,794,GEMM(15,14,11),1777921463907961856,1777921464217665536,1777921463907958784
0,0,796,POTRF(12),1777921464217668608,1777921464234567680,0
0,0,797,TRSM(13,12),1777921464234568704,1777921464281722880,0
0,0,798,TRSM(14,12),1777921464281729024,1777921464328932352,0
0,0,799,TRSM(15,12),1777921464328939520,1777921464376124416,0
0,0,803,SYRK(14,14,12),1777921464376133632,1777921464417930240,0
0,0,804,GEMM(15,14,12),1777921464417933312,1777921464497243136,0
0,0,809,SYRK(14,14,13),1777921465292069888,1777921465441704960,1777921464497246208
0,0,810,GEMM(15,14,13),1777921465441712128,1777921465751483392,1777921465441709056
0,0,812,POTRF(14),1777921465751486464,1777921465768385536,0
0,0,813,TRSM(15,14),1777921465768387584,1777921465815394304,0
0,1,0,POTRF(0),1777921467901335552,1777921467918264320,0
0,1,1,TRSM(1,0),1777921467918266368,1777921467965388800,0
0,1,2,TRSM(2,0),1777921467965394944,1777921468012494848,0
0,1,3,TRSM(3,0),1777921468012502016,1777921468059641856,0
0,1,4,TRSM(4,0),1777921468059649024,1777921468106731520,0
0,1,5,TRSM(5,0),1777921468106738688,1777921468153876480,0
0,1,6,TRSM(6,0),1777921468153883648,1777921468201012224,0
0,1,7,TRSM(7,0),1777921468201019392,1777921468248137728,0
0,1,8,TRSM(8,0),1777921468248144896,1777921468295266304,0
0,1,9,TRSM(9,0),1777921468295273472,1777921468342404096,0
0,1,10,TRSM(10,0),1777921468342411264,1777921468389518336,0
0,1,11,TRSM(11,0),1777921468389525504,1777921468436606976,0
0,1,12,TRSM(12,0),1777921468436616192,1777921468483703808,0
0,1,13,TRSM(13,0),1777921468483712000,1777921468530813952,0
0,1,14,TRSM(14,0),1777921468530821120,1777921468577899520,0
0,1,15,TRSM(15,0),1777921468577907712,1777921468625012736,0
0,1,31,SYRK(2,2,0),1777921468625020928,1777921468666816512,0
0,1,32,GEMM(3,2,0),1777921468666819584,1777921468746148864,0
0,1,33,GEMM(4,2,0),1777921468746151936,1777921468825473024,0
0,1,34,GEMM(5,2,0),1777921468825477120,1777921468904812544,0
0,1,35,GEMM(6,2,0),1777921468904816640,1777921468984145920,0
0,1,36,GEMM(7,2,0),1777921468984148992,1777921469063472128,0
0,1,37,GEMM(8,2,0),1777921469063475200,1777921469142786048,0
0,1,38,GEMM(9,2,0),1777921469142789120,1777921469222103040,0
0,1,39,GEMM(10,2,0),1777921469222107136,1777921469301426176,0
0,1,40,GEMM(11,2,0),1777921469301429248,1777921469380750336,0
0,1,41,GEMM(12,2,0),1777921469380753408,1777921469460077568,0
0,1,42,GEMM(13,2,0),1777921469460080640,1777921469539402752,0
0,1,43,GEMM(14,2,0),1777921469539406848,1777921469618721792,0
0,1,44,GEMM(15,2,0),1777921469618724864,1777921469698037760,0
0,1,58,SYRK(4,4,0),1777921469698041856,1777921469739834368,0
0,1,59,GEMM(5,4,0),1777921469739837440,1777921469819152384,0
0,1,60,GEMM(6,4,0),1777921469819156480,1777921469898471424,0
0,1,61,GEMM(7,4,0),1777921469898474496,1777921469977783296,0
0,1,62,GEMM(8,4,0),1777921469977786368,1777921470057097216,0
0,1,63,GEMM(9,4,0),1777921470057101312,1777921470136417280,0
0,1,64,GEMM(10,4,0),1777921470136421376,1777921470215741440,0
0,1,65,GEMM(11,4,0),1777921470215745536,1777921470295058432,0
0,1,66,GEMM(12,4,0),1777921470295061504,1777921470374379520,0
0,1,67,GEMM(13,4,0),1777921470374382592,1777921470453691392,0
0,1,68,GEMM(14,4,0),1777921470453695488,1777921470533009408,0
0,1,69,GEMM(15,4,0),1777921470533013504,1777921470612323328,0
0,1,81,SYRK(6,6,0),1777921470612326400,1777921470654121984,0
0,1,82,GEMM(7,6,0),1777921470654125056,1777921470733443072,0
0,1,83,GEMM(8,6,0),1777921470733446144,1777921470812749824,0
0,1,84,GEMM(9,6,0),1777921470812752896,1777921470892059648,0
0,1,85,GEMM(10,6,0),1777921470892062720,1777921470971365376,0
0,1,86,GEMM(11,6,0),1777921470971367424,1777921471050675200,0
0,1,87,GEMM(12,6,0),1777921471050679296,1777921471129992192,0
0,1,88,GEMM(13,6,0),1777921471129995264,1777921471209314304,0
0,1,89,GEMM(14,6,0),1777921471209317376,1777921471288634368,0
0,1,90,GEMM(15,6,0),1777921471288638464,1777921471367952384,0
0,1,100,SYRK(8,8,0),1777921471367956480,1777921471409743872,0
0,1,101,GEMM(9,8,0),1777921471409747968,1777921471489044480,0
0,1,102,GEMM(10,8,0),1777921471489048576,1777921471568360448,0
0,1,103,GEMM(11,8,0),1777921471568364544,1777921471647680512,0
0,1,104,GEMM(12,8,0),1777921471647683584,1777921471726981120,0
0,1,105,GEMM(13,8,0),1777921471726985216,1777921471806276608,0
0,1,106,GEMM(14,8,0),1777921471806279680,1777921471885587456,0
0,1,107,GEMM(15,8,0),1777921471885590528,1777921471964899328,0
0,1,115,SYRK(10,10,0),1777921471964902400,1777921472006697984,0
0,1,116,GEMM(11,10,0),1777921472006701056,1777921472086019072,0
0,1,117,GEMM(12,10,0),1777921472086022144,1777921472165339136,0
0,1,118,GEMM(13,10,0),1777921472165342208,1777921472244659200,0
0,1,119,GEMM(14,10,0),1777921472244662272,1777921472323973120,0
0,1,120,GEMM(15,10,0),1777921472323976192,1777921472403296256,0
0,1,126,SYRK(12,12,0),1777921472403299328,1777921472445082624,0
0,1,127,GEMM(13,12,0),1777921472445085696,1777921472524396544,0
0,1,128,GEMM(14,12,0),1777921472524399616,1777921472603707392,0
0,1,129,GEMM(15,12,0),1777921472603710464,1777921472683013120,0
0,1,133,SYRK(14,14,0),1777921472683017216,1777921472724808704,0
0,1,134,GEMM(15,14,0),1777921472724812800,1777921472804124672,0
0,1,151,SYRK(2,2,1),1777921486677480448,1777921486827246592,1777921472804127744
0,1,152,GEMM(3,2,1),1777921486827253760,1777921487137233920,1777921486827250688
0,1,153,GEMM(4,2,1),1777921487137241088,1777921487421678592,1777921487137236992
0,1,154,GEMM(5,2,1),1777921487421685760,1777921487731622912,1777921487421682688
0,1,155,GEMM(6,2,1),1777921487731631104,1777921488027483136,1777921487731627008
0,1,156,GEMM(7,2,1),1777921488027491328,1777921488337405952,1777921488027487232
0,1,157,GEMM(8,2,1),1777921488337414144,1777921488621838336,1777921488337410048
0,1,158,GEMM(9,2,1),1777921488621846528,1777921488931728384,1777921488621842432
0,1,159,GEMM(10,2,1),1777921488931735552,1777921489227561984,1777921488931731456
0,1,160,GEMM(11,2,1),1777921489227569152,1777921489537438720,1777921489227565056
0,1,161,GEMM(12,2,1),1777921489537445888,1777921489821929472,1777921489537441792
0,1,162,GEMM(13,2,1),1777921489821936640,1777921490131898368,1777921489821932544
0,1,163,GEMM(14,2,1),1777921490131905536,1777921490427727872,1777921490131901440
0,1,164,GEMM(15,2,1),1777921490427736064,1777921490737668096,1777921490427731968
0,1,178,SYRK(4,4,1),1777921490737675264,1777921490883187712,1777921490737672192
0,1,179,GEMM(5,4,1),1777921490883194880,1777921491190108160,1777921490883190784
0,1,180,GEMM(6,4,1),1777921491190115328,1777921491479613440,1777921491190112256
0,1,181,GEMM(7,4,1),1777921491479621632,1777921491786423296,1777921491479617536
0,1,182,GEMM(8,4,1),1777921491786431488,1777921492074438656,1777921491786427392
0,1,183,GEMM(9,4,1),1777921492074445824,1777921492381306880,1777921492074441728
0,1,184,GEMM(10,4,1),1777921492381315072,1777921492670952448,1777921492381310976
0,1,185,GEMM(11,4,1),1777921492670960640,1777921492977763328,1777921492670956544
0,1,186,GEMM(12,4,1),1777921492977770496,1777921493265744896,1777921492977766400
0,1,187,GEMM(13,4,1),1777921493265752064,1777921493572549632,1777921493265747968
0,1,188,GEMM(14,4,1),1777921493572557824,1777921493862001664,1777921493572553728
0,1,189,GEMM(15,4,1),1777921493862009856,1777921494168770560,1777921493862004736
0,1,201,SYRK(6,6,1),1777921494168776704,1777921494318283776,1777921494168773632
0,1,202,GEMM(7,6,1),1777921494318289920,1777921494627986432,1777921494318286848
0,1,203,GEMM(8,6,1),1777921494627993600,1777921494912392192,1777921494627990528
0,1,204,GEMM(9,6,1),1777921494912399360,1777921495222153216,1777921494912396288
0,1,205,GEMM(10,6,1),1777921495222161408,1777921495517929472,1777921495222156288
0,1,206,GEMM(11,6,1),1777921495517936640,1777921495827614720,1777921495517932544
0,1,207,GEMM(12,6,1),1777921495827621888,1777921496112030720,1777921495827617792
0,1,208,GEMM(13,6,1),1777921496112037888,1777921496421816320,1777921496112034816
0,1,209,GEMM(14,6,1),1777921496421824512,1777921496717646848,1777921496421820416
0,1,210,GEMM(15,6,1),1777921496717654016,1777921497027351552,1777921496717649920
0,1,220,SYRK(8,8,1),1777921497027358720,1777921497172917248,1777921497027354624
0,1,221,GEMM(9,8,1),1777921497172925440,1777921497479970816,1777921497172921344
0,1,222,GEMM(10,8,1),1777921497479977984,1777921497769492480,1777921497479973888
0,1,223,GEMM(11,8,1),1777921497769500672,1777921498076338176,1777921497769496576
0,1,224,GEMM(12,8,1),1777921498076345344,1777921498364231680,1777921498076341248
0,1,225,GEMM(13,8,1),1777921498364238848,1777921498671187968,1777921498364234752
0,1,226,GEMM(14,8,1),1777921498671195136,1777921498960689152,1777921498671191040
0,1,227,GEMM(15,8,1),1777921498960697344,1777921499267550208,1777921498960693248
0,1,235,SYRK(10,10,1),1777921499267557376,1777921499417200640,1777921499267554304
0,1,236,GEMM(11,10,1),1777921499417207808,1777921499727076352,1777921499417204736
0,1,237,GEMM(12,10,1),1777921499727083520,1777921500011495424,1777921499727079424
0,1,238,GEMM(13,10,1),1777921500011502592,1777921500321341440,1777921500011499520
0,1,239,GEMM(14,10,1),1777921500321348608,1777921500617098240,1777921500321344512
0,1,240,GEMM(15,10,1),1777921500617105408,1777921500926788608,1777921500617102336
0,1,246,SYRK(12,12,1),1777921500926795776,1777921501072271360,1777921500926792704
0,1,247,GEMM(13,12,1),1777921501072278528,1777921501379278848,1777921501072275456
0,1,248,GEMM(14,12,1),1777921501379286016,1777921501668780032,1777921501379281920
0,1,249,GEMM(15,12,1),1777921501668787200,1777921501975682048,1777921501668784128
0,1,253,SYRK(14,14,1),1777921501975689216,1777921502125352960,1777921501975686144
0,1,254,GEMM(15,14,1),1777921502125360128,1777921502435075072,1777921502125356032
0,1,256,POTRF(2),1777921502435078144,1777921502451977216,0
0,1,257,TRSM(3,2),1777921502451978240,1777921502498903040,0
0,1,258,TRSM(4,2),1777921502498908160,1777921502545946624,0
0,1,259,TRSM(5,2),1777921502545954816,1777921502593142784,0
0,1,260,TRSM(6,2),1777921502593149952,1777921502640282624,0
0,1,261,TRSM(7,2),1777921502640289792,1777921502687286272,0
0,1,262,TRSM(8,2),1777921502687295488,1777921502734331904,0
0,1,263,TRSM(9,2),1777921502734340096,1777921502781307904,0
0,1,264,TRSM(10,2),1777921502781317120,1777921502828322816,0
0,1,265,TRSM(11,2),1777921502828331008,1777921502875378688,0
0,1,266,TRSM(12,2),1777921502875387904,1777921502922429440,0
0,1,267,TRSM(13,2),1777921502922437632,1777921502969463808,0
0,1,268,TRSM(14,2),1777921502969470976,1777921503016460288,0
0,1,269,TRSM(15,2),1777921503016467456,1777921503063454720,0
0,1,283,SYRK(4,4,2),1777921503063463936,1777921503105251328,0
0,1,284,GEMM(5,4,2),1777921503105255424,1777921503184571392,0
0,1,285,GEMM(6,4,2),1777921503184574464,1777921503263896576,0
0,1,286,GEMM(7,4,2),1777921503263900672,1777921503343221760,0
0,1,287,GEMM(8,4,2),1777921503343225856,1777921503422531584,0
0,1,288,GEMM(9,4,2),1777921503422534656,1777921503501850624,0
0,1,289,GEMM(10,4,2),1777921503501853696,1777921503581166592,0
0,1,290,GEMM(11,4,2),1777921503581169664,1777921503660493824,0
0,1,291,GEMM(12,4,2),1777921503660496896,1777921503739794432,0
0,1,292,GEMM(13,4,2),1777921503739797504,1777921503819101184,0
0,1,293,GEMM(14,4,2),1777921503819104256,1777921503898405888,0
0,1,294,GEMM(15,4,2),1777921503898408960,1777921503977714688,0
0,1,306,SYRK(6,6,2),1777921503977718784,1777921504019502080,0
0,1,307,GEMM(7,6,2),1777921504019505152,1777921504098813952,0
0,1,308,GEMM(8,6,2),1777921504098818048,1777921504178120704,0
0,1,309,GEMM(9,6,2),1777921504178124800,1777921504257440768,0
0,1,310,GEMM(10,6,2),1777921504257443840,1777921504336765952,0
0,1,311,GEMM(11,6,2),1777921504336769024,1777921504416082944,0
0,1,312,GEMM(12,6,2),1777921504416086016,1777921504495397888,0
0,1,313,GEMM(13,6,2),1777921504495400960,1777921504574715904,0
0,1,314,GEMM(14,6,2),1777921504574720000,1777921504654023680,0
0,1,315,GEMM(15,6,2),1777921504654027776,1777921504733343744,0
0,1,325,SYRK(8,8,2),1777921504733346816,1777921504775130112,0
0,1,326,GEMM(9,8,2),1777921504775133184,1777921504854438912,0
0,1,327,GEMM(10,8,2),1777921504854443008,1777921504933738496,0
0,1,328,GEMM(11,8,2),1777921504933741568,1777921505013045248,0
0,1,329,GEMM(12,8,2),1777921505013048320,1777921505092348928,0
0,1,330,GEMM(13,8,2),1777921505092352000,1777921505171658752,0
0,1,331,GEMM(14,8,2),1777921505171661824,1777921505250966528,0
0,1,332,GEMM(15,8,2),1777921505250970624,1777921505330279424,0
0,1,340,SYRK(10,10,2),1777921505330283520,1777921505372067840,0
0,1,341,GEMM(11,10,2),1777921505372071936,1777921505451387904,0
0,1,342,GEMM(12,10,2),1777921505451392000,1777921505530706944,0
0,1,343,GEMM(13,10,2),1777921505530710016,1777921505610015744,0
0,1,344,GEMM(14,10,2),1777921505610018816,1777921505689338880,0
0,1,345,GEMM(15,10,2),1777921505689342976,1777921505768666112,0
0,1,351,SYRK(12,12,2),1777921505768669184,1777921505810448384,0
0,1,352,GEMM(13,12,2),1777921505810451456,1777921505889774592,0
0,1,353,GEMM(14,12,2),1777921505889777664,1777921505969099776,0
0,1,354,GEMM(15,12,2),1777921505969102848,1777921506048419840,0
0,1,358,SYRK(14,14,2),1777921506048422912,1777921506090211328,0
0,1,359,GEMM(15,14,2),1777921506090214400,1777921506169520128,0
0,1,374,SYRK(4,4,3),1777921516709625856,1777921516855116800,1777921506169523200
0,1,375,GEMM(5,4,3),1777921516855123968,1777921517161918464,1777921516855119872
0,1,376,GEMM(6,4,3),1777921517161926656,1777921517451288576,1777921517161922560
0,1,377,GEMM(7,4,3),1777921517451296768,1777921517758161920,1777921517451292672
0,1,378,GEMM(8,4,3),1777921517758169088,1777921518046133248,1777921517758164992
0,1,379,GEMM(9,4,3),1777921518046141440,1777921518353006592,1777921518046137344
0,1,380,GEMM(10,4,3),1777921518353013760,1777921518642486272,1777921518353009664
0,1,381,GEMM(11,4,3),1777921518642494464,1777921518949281792,1777921518642490368
0,1,382,GEMM(12,4,3),1777921518949289984,1777921519237277696,1777921518949284864
0,1,383,GEMM(13,4,3),1777921519237284864,1777921519544069120,1777921519237280768
0,1,384,GEMM(14,4,3),1777921519544077312,1777921519833528320,1777921519544073216
0,1,385,GEMM(15,4,3),1777921519833536512,1777921520140384256,1777921519833532416
0,1,397,SYRK(6,6,3),1777921520140391424,1777921520290017280,1777921520140388352
0,1,398,GEMM(7,6,3),1777921520290024448,1777921520599718912,1777921520290020352
0,1,399,GEMM(8,6,3),1777921520599726080,1777921520884154368,1777921520599721984
0,1,400,GEMM(9,6,3),1777921520884161536,1777921521193955328,1777921520884158464
0,1,401,GEMM(10,6,3),1777921521193962496,1777921521489772544,1777921521193958400
0,1,402,GEMM(11,6,3),1777921521489780736,1777921521799569408,1777921521489775616
0,1,403,GEMM(12,6,3),1777921521799577600,1777921522084016128,1777921521799573504
0,1,404,GEMM(13,6,3),1777921522084024320,1777921522393684992,1777921522084020224
0,1,405,GEMM(14,6,3),1777921522393692160,1777921522689445888,1777921522393689088
0,1,406,GEMM(15,6,3),1777921522689453056,1777921522999155712,1777921522689449984
0,1,416,SYRK(8,8,3),1777921522999162880,1777921523144620032,1777921522999159808
0,1,417,GEMM(9,8,3),1777921523144627200,1777921523451656192,1777921523144624128
0,1,418,GEMM(10,8,3),1777921523451664384,1777921523741122560,1777921523451660288
0,1,419,GEMM(11,8,3),1777921523741130752,1777921524048144384,1777921523741126656
0,1,420,GEMM(12,8,3),1777921524048152576,1777921524336022528,1777921524048148480
0,1,421,GEMM(13,8,3),1777921524336029696,1777921524642842624,1777921524336025600
0,1,422,GEMM(14,8,3),1777921524642850816,1777921524932338688,1777921524642846720
0,1,423,GEMM(15,8,3),1777921524932346880,1777921525239362560,1777921524932342784
0,1,431,SYRK(10,10,3),1777921525239368704,1777921525388971008,1777921525239365632
0,1,432,GEMM(11,10,3),1777921525388978176,1777921525698717696,1777921525388974080
0,1,433,GEMM(12,10,3),1777921525698724864,1777921525983168512,1777921525698720768
0,1,434,GEMM(13,10,3),1777921525983175680,1777921526292922368,1777921525983171584
0,1,435,GEMM(14,10,3),1777921526292929536,1777921526588716032,1777921526292926464
0,1,436,GEMM(15,10,3),1777921526588723200,1777921526898542592,1777921526588719104
0,1,442,SYRK(12,12,3),1777921526898549760,1777921527044073472,1777921526898546688
0,1,443,GEMM(13,12,3),1777921527044079616,1777921527350953984,1777921527044076544
0,1,444,GEMM(14,12,3),1777921527350961152,1777921527640439808,1777921527350958080
0,1,445,GEMM(15,12,3),1777921527640446976,1777921527947259904,1777921527640442880
0,1,449,SYRK(14,14,3),1777921527947267072,1777921528096963584,1777921527947262976
0,1,450,GEMM(15,14,3),1777921528096970752,1777921528406596608,1777921528096966656
0,1,452,POTRF(4),1777921528406600704,1777921528423498752,0
0,1,453,TRSM(5,4),1777921528423499776,1777921528470722560,0
0,1,454,TRSM(6,4),1777921528470728704,1777921528517962752,0
0,1,455,TRSM(7,4),1777921528517970944,1777921528565053440,0
0,1,456,TRSM(8,4),1777921528565060608,1777921528612177920,0
0,1,457,TRSM(9,4),1777921528612185088,1777921528659286016,0
0,1,458,TRSM(10,4),1777921528659293184,1777921528706362368,0
0,1,459,TRSM(11,4),1777921528706369536,1777921528753445888,0
0,1,460,TRSM(12,4),1777921528753453056,1777921528800532480,0
0,1,461,TRSM(13,4),1777921528800539648,1777921528847655936,0
0,1,462,TRSM(14,4),1777921528847664128,1777921528894743552,0
0,1,463,TRSM(15,4),1777921528894750720,1777921528941874176,0
0,1,475,SYRK(6,6,4),1777921528941883392,1777921528983666688,0
0,1,476,GEMM(7,6,4),1777921528983669760,1777921529062968320,0
0,1,477,GEMM(8,6,4),1777921529062971392,1777921529142274048,0
0,1,478,GEMM(9,6,4),1777921529142277120,1777921529221579776,0
0,1,479,GEMM(10,6,4),1777921529221582848,1777921529300898816,0
0,1,480,GEMM(11,6,4),1777921529300902912,1777921529380204544,0
0,1,481,GEMM(12,6,4),1777921529380208640,1777921529459511296,0
0,1,482,GEMM(13,6,4),1777921529459515392,1777921529538823168,0
0,1,483,GEMM(14,6,4),1777921529538827264,1777921529618134016,0
0,1,484,GEMM(15,6,4),1777921529618137088,1777921529697451008,0
0,1,494,SYRK(8,8,4),1777921529697455104,1777921529739237376,0
0,1,495,GEMM(9,8,4),1777921529739240448,1777921529818534912,0
0,1,496,GEMM(10,8,4),1777921529818539008,1777921529897848832,0
0,1,497,GEMM(11,8,4),1777921529897851904,1777921529977166848,0
0,1,498,GEMM(12,8,4),1777921529977169920,1777921530056469504,0
0,1,499,GEMM(13,8,4),1777921530056472576,1777921530135773184,0
0,1,500,GEMM(14,8,4),1777921530135777280,1777921530215078912,0
0,1,501,GEMM(15,8,4),1777921530215081984,1777921530294388736,0
0,1,509,SYRK(10,10,4),1777921530294391808,1777921530336173056,0
0,1,510,GEMM(11,10,4),1777921530336177152,1777921530415491072,0
0,1,511,GEMM(12,10,4),1777921530415494144,1777921530494809088,0
0,1,512,GEMM(13,10,4),1777921530494813184,1777921530574132224,0
0,1,513,GEMM(14,10,4),1777921530574136320,1777921530653445120,0
0,1,514,GEMM(15,10,4),1777921530653449216,1777921530732754944,0
0,1,520,SYRK(12,12,4),1777921530732759040,1777921530774535168,0
0,1,521,GEMM(13,12,4),1777921530774539264,1777921530853839872,0
0,1,522,GEMM(14,12,4),1777921530853842944,1777921530933151744,0
0,1,523,GEMM(15,12,4),1777921530933154816,1777921531012463616,0
0,1,527,SYRK(14,14,4),1777921531012466688,1777921531054245888,0
0,1,528,GEMM(15,14,4),1777921531054249984,1777921531133550592,0
0,1,541,SYRK(6,6,5),1777921538804205568,1777921538954014720,1777921531133553664
0,1,542,GEMM(7,6,5),1777921538954021888,1777921539264001024,1777921538954018816
0,1,543,GEMM(8,6,5),1777921539264009216,1777921539548435456,1777921539264005120
0,1,544,GEMM(9,6,5),1777921539548443648,1777921539858213888,1777921539548439552
0,1,545,GEMM(10,6,5),1777921539858221056,1777921540154042368,1777921539858216960
0,1,546,GEMM(11,6,5),1777921540154050560,1777921540463891456,1777921540154046464
0,1,547,GEMM(12,6,5),1777921540463898624,1777921540748427264,1777921540463894528
0,1,548,GEMM(13,6,5),1777921540748435456,1777921541058177024,1777921540748430336
0,1,549,GEMM(14,6,5),1777921541058185216,1777921541353888768,1777921541058180096
0,1,550,GEMM(15,6,5),1777921541353896960,1777921541663597568,1777921541353892864
0,1,560,SYRK(8,8,5),1777921541663604736,1777921541809065984,1777921541663601664
0,1,561,GEMM(9,8,5),1777921541809073152,1777921542115928064,1777921541809070080
0,1,562,GEMM(10,8,5),1777921542115936256,1777921542405498880,1777921542115932160
0,1,563,GEMM(11,8,5),1777921542405506048,1777921542712393728,1777921542405501952
0,1,564,GEMM(12,8,5),1777921542712400896,1777921543000291328,1777921542712397824
0,1,565,GEMM(13,8,5),1777921543000298496,1777921543307262976,1777921543000294400
0,1,566,GEMM(14,8,5),1777921543307270144,1777921543596736512,1777921543307266048
0,1,567,GEMM(15,8,5),1777921543596743680,1777921543903649792,1777921543596739584
0,1,575,SYRK(10,10,5),1777921543903656960,1777921544053272576,1777921543903653888
0,1,576,GEMM(11,10,5),1777921544053279744,1777921544363179008,1777921544053276672
0,1,577,GEMM(12,10,5),1777921544363187200,1777921544647557120,1777921544363183104
0,1,578,GEMM(13,10,5),1777921544647564288,1777921544957423616,1777921544647560192
0,1,579,GEMM(14,10,5),1777921544957430784,1777921545253070848,1777921544957426688
0,1,580,GEMM(15,10,5),1777921545253078016,1777921545562881024,1777921545253073920
0,1,586,SYRK(12,12,5),1777921545562888192,1777921545708338176,1777921545562884096
0,1,587,GEMM(13,12,5),1777921545708346368,1777921546015171584,1777921545708342272
0,1,588,GEMM(14,12,5),1777921546015179776,1777921546304705536,1777921546015175680
0,1,589,GEMM(15,12,5),1777921546304712704,1777921546611535872,1777921546304709632
0,1,593,SYRK(14,14,5),1777921546611542016,1777921546761129984,1777921546611538944
0,1,594,GEMM(15,14,5),1777921546761137152,1777921547070821376,1777921546761134080
0,1,596,POTRF(6),1777921547070823424,1777921547087723520,0
0,1,597,TRSM(7,6),1777921547087724544,1777921547134795776,0
0,1,598,TRSM(8,6),1777921547134801920,1777921547182000128,0
0,1,599,TRSM(9,6),1777921547182008320,1777921547229185024,0
0,1,600,TRSM(10,6),1777921547229192192,1777921547276259328,0
0,1,601,TRSM(11,6),1777921547276266496,1777921547323341824,0
0,1,602,TRSM(12,6),1777921547323350016,1777921547370454016,0
0,1,603,TRSM(13,6),1777921547370462208,1777921547417492480,0
0,1,604,TRSM(14,6),1777921547417500672,1777921547464582144,0
0,1,605,TRSM(15,6),1777921547464591360,1777921547511700480,0
0,1,615,SYRK(8,8,6),1777921547511710720,1777921547553489920,0
0,1,616,GEMM(9,8,6),1777921547553492992,1777921547632797696,0
0,1,617,GEMM(10,8,6),1777921547632800768,1777921547712105472,0
0,1,618,GEMM(11,8,6),1777921547712109568,1777921547791412224,0
0,1,619,GEMM(12,8,6),1777921547791416320,1777921547870717952,0
0,1,620,GEMM(13,8,6),1777921547870721024,1777921547950017536,0
0,1,621,GEMM(14,8,6),1777921547950020608,1777921548029335552,0
0,1,622,GEMM(15,8,6),1777921548029338624,1777921548108652544,0
0,1,630,SYRK(10,10,6),1777921548108655616,1777921548150436864,0
0,1,631,GEMM(11,10,6),1777921548150439936,1777921548229758976,0
0,1,632,GEMM(12,10,6),1777921548229762048,1777921548309084160,0
0,1,633,GEMM(13,10,6),1777921548309087232,1777921548388421632,0
0,1,634,GEMM(14,10,6),1777921548388425728,1777921548467752960,0
0,1,635,GEMM(15,10,6),1777921548467757056,1777921548547080192,0
0,1,641,SYRK(12,12,6),1777921548547084288,1777921548588862464,0
0,1,642,GEMM(13,12,6),1777921548588866560,1777921548668179456,0
0,1,643,GEMM(14,12,6),1777921548668183552,1777921548747484160,0
0,1,644,GEMM(15,12,6),1777921548747488256,1777921548826801152,0
0,1,648,SYRK(14,14,6),1777921548826805248,1777921548868588544,0
0,1,649,GEMM(15,14,6),1777921548868591616,1777921548947914752,0
0,1,660,SYRK(8,8,7),1777921554207273984,1777921554352797696,1777921548947917824
0,1,661,GEMM(9,8,7),1777921554352804864,1777921554659846144,1777921554352800768
0,1,662,GEMM(10,8,7),1777921554659853312,1777921554949308416,1777921554659849216
0,1,663,GEMM(11,8,7),1777921554949315584,1777921555256308736,1777921554949312512
0,1,664,GEMM(12,8,7),1777921555256315904,1777921555544200192,1777921555256311808
0,1,665,GEMM(13,8,7),1777921555544207360,1777921555851185152,1777921555544203264
0,1,666,GEMM(14,8,7),1777921555851192320,1777921556140652544,1777921555851188224
0,1,667,GEMM(15,8,7),1777921556140660736,1777921556447691776,1777921556140656640
0,1,675,SYRK(10,10,7),1777921556447698944,1777921556597344256,1777921556447695872
0,1,676,GEMM(11,10,7),1777921556597351424,1777921556907217920,1777921556597347328
0,1,677,GEMM(12,10,7),1777921556907225088,1777921557191531520,1777921556907220992
0,1,678,GEMM(13,10,7),1777921557191539712,1777921557501327360,1777921557191535616
0,1,679,GEMM(14,10,7),1777921557501334528,1777921557797097472,1777921557501330432
