op_name,op_type,locality,median_ns_240,relative_240,median_ns_285,relative_285,median_ns_330,relative_330,median_ns_375,relative_375,median_ns_420,relative_420,median_ns_465,relative_465,median_ns_510,relative_510,median_ns_555,relative_555,median_ns_600,relative_600,median_ns_645,relative_645,median_ns_690,relative_690,median_ns_735,relative_735,median_ns_780,relative_780,median_ns_825,relative_825,median_ns_870,relative_870,median_ns_915,relative_915,median_ns_960,relative_960,median_ns_1005,relative_1005,median_ns_1050,relative_1050,median_ns_1095,relative_1095,median_ns_1140,relative_1140,median_ns_1185,relative_1185,median_ns_1230,relative_1230,median_ns_1275,relative_1275,median_ns_1320,relative_1320,median_ns_1365,relative_1365,median_ns_1410,relative_1410,median_ns_1455,relative_1455,median_ns_1500,relative_1500,median_ns_1545,relative_1545,median_ns_1590,relative_1590,median_ns_1635,relative_1635,median_ns_1680,relative_1680,median_ns_1725,relative_1725,median_ns_1770,relative_1770,median_ns_1815,relative_1815,median_ns_1860,relative_1860,median_ns_1905,relative_1905,median_ns_1950,relative_1950,median_ns_1995,relative_1995,median_ns_2040,relative_2040,pct_change_low_to_high
GEMM(4;4;2),GEMM,remote,297083904.0,1.0,279159808.0,0.9396665529210226,283999232.0,0.9559563078853306,278756352.0,0.9383084988677138,283150336.0,0.9530988794330642,275025920.0,0.9257516691311556,274569216.0,0.9242143795175116,298947584.0,1.006273244611731,279989248.0,0.9424584914570128,263332864.0,0.8863922294490919,277554176.0,0.9342619114093774,280353792.0,0.943685565677769,260604928.0,0.8772098538196133,303465472.0,1.0214806925386304,275719168.0,0.9280851782532116,260418560.0,0.87658252935844,280117248.0,0.9428893461693569,290537472.0,0.9779643665918702,285129728.0,0.9597616167047542,263789568.0,0.8879295190627359,286795776.0,0.9653696216406258,246495232.0,0.8297158771684918,270380032.0,0.910113366491912,289548288.0,0.9746347213748746,283009024.0,0.9526232158306361,242736128.0,0.8170625359763685,255943680.0,0.8615198486148883,250418176.0,0.8429207123924156,257998848.0,0.8684376518762861,247782400.0,0.8340485521558246,269427712.0,0.9069078074320714,285845504.0,0.9621709562561828,269045760.0,0.9056221369704365,283978752.0,0.9558873711313556,277770240.0,0.9349891941638144,293279744.0,0.9871949979491316,286320640.0,0.9637702889484043,266036224.0,0.8954918809738006,283130880.0,0.9530333895167878,263907328.0,0.8883259053980925,294334464.0,0.9907452407788474,-0.9254759221152553
GEMM(4;4;3),GEMM,remote,281499648.0,1.0,301265920.0,1.0702177503255705,259283968.0,0.9210809670355253,319754240.0,1.135895701013452,290676736.0,1.0326007086161615,295255040.0,1.0488646863245812,279189504.0,0.9917934391164851,306605056.0,1.0891845093888004,283516928.0,1.0071661901332112,312738816.0,1.1109740925857214,322350080.0,1.145117169027508,316460032.0,1.124193348902518,333828096.0,1.1858916995874893,275332096.0,0.9780903740241977,307315712.0,1.0917090454052718,317314048.0,1.127227157314243,309949440.0,1.1010651068380732,318202880.0,1.130384646164815,279936000.0,0.9944452932317699,297014272.0,1.0551141861463358,255848448.0,0.9088766178492699,318942208.0,1.1330110366603372,242223104.0,0.8604739143403831,269967360.0,0.9590326734618155,295661568.0,1.0503088373311216,365403136.0,1.2980589446420907,303690752.0,1.0788317291252882,274567168.0,0.9753730420295232,284953600.0,1.0122698270656452,278157312.0,0.9881266778706593,281223168.0,0.9990178318091538,287063040.0,1.019763406595805,261145600.0,0.9276942328538897,302182400.0,1.0734734559952275,359849984.0,1.2783319146459466,250379264.0,0.8894478759703458,252547072.0,0.8971488021185732,249991168.0,0.888069202843195,284367872.0,1.0101890855650377,237555712.0,0.843893460214913,242214912.0,0.8604448130606543,-13.955518693934566
GEMM(4;5;0),GEMM,remote,238077952.0,1.0,230592512.0,0.9685588693236071,237758464.0,0.9986580529724987,237778944.0,0.9987440752178514,221458432.0,0.930192947896326,232436736.0,0.9763051725176131,223893504.0,0.9404209928687559,226059264.0,0.9495178453147984,226252800.0,0.950330755533381,211977216.0,0.8903689494103175,255021056.0,1.0711662035802458,230586368.0,0.9685330626500013,250448896.0,1.0519617373052672,247425024.0,1.0392605527789487,242496512.0,1.0185592994348338,227408896.0,0.9551867112835379,247708672.0,1.0404519608770828,225388544.0,0.9467006167794991,212605952.0,0.8930098323426439,240216064.0,1.0089807224148164,221030400.0,0.9283950829684556,224760832.0,0.9440640349594405,257039360.0,1.0796436958597493,213782528.0,0.8979518103381534,235431936.0,0.9888859259004379,241217536.0,1.013187210212561,221803520.0,0.9316424227305181,224623616.0,0.9434876859155777,231156736.0,0.9709287821830725,208776192.0,0.8769236724616986,248171520.0,1.0423960636220526,211067904.0,0.8865495617166599,232040448.0,0.9746406420700393,242399232.0,1.0181506937694087,229982208.0,0.9659954064120981,222639104.0,0.9351521303409062,247396352.0,1.039140121635455,231417856.0,0.9720255658113188,226532352.0,0.9515049591824446,227876864.0,0.9571523195898459,228908032.0,0.9614835396433518,-3.8516460356648228
GEMM(4;5;1),GEMM,local,86292480.0,1.0,72667136.0,0.8421027649222736,62757888.0,0.7272694909220363,55227392.0,0.64000237332384,49310720.0,0.571437047585143,44538880.0,0.5161386021122583,40608768.0,0.4705945176219295,37316608.0,0.4324433368933191,34518016.0,0.4000118666192002,32109568.0,0.3721015782603536,30016512.0,0.3478462086151655,28178432.0,0.32654562715082475,26553344.0,0.3077133024801234,25105408.0,0.2909339029310549,23806976.0,0.2758870297852142,22636544.0,0.2623234840393972,21575680.0,0.25002966654800046,20609024.0,0.23882757802302124,19726336.0,0.22859855227245757,18919424.0,0.21924765634270796,18169856.0,0.21056129108816898,17480704.0,0.20257505636644121,16841728.0,0.19517028598552272,16246784.0,0.1882757802302124,15692800.0,0.1818559392429097,15207424.0,0.1762311617420197,14691328.0,0.17025038566512402,14243840.0,0.16506467307464104,13811712.0,0.16005695977216092,13413376.0,0.15544084490328705,13028352.0,0.15097899608401566,12670976.0,0.1468375459831494,12333056.0,0.14292156164708675,12014592.0,0.1392310430758277,11705344.0,0.13564732407737035,11416576.0,0.13230093746291682,11139072.0,0.12908508365966537,10877952.0,0.12605909576361696,10665984.0,0.12360270558917764,10386432.0,0.12036311854752581,10158080.0,0.11771686246588348,-88.22831375341165
GEMM(4;5;2),GEMM,remote,300011520.0,1.0,283347968.0,0.9444569595194211,290585600.0,0.9685814731380982,281059328.0,0.9368284524540924,273465344.0,0.9115161444467199,269966336.0,0.8998532323025462,278602752.0,0.9286401802170796,299385856.0,0.9979145334152502,285922304.0,0.953037750017066,265003008.0,0.8833094409174688,279302144.0,0.9309713973650079,279985152.0,0.9332480032766741,263546880.0,0.8784558672946959,305676288.0,1.0188818349375384,276289536.0,0.9209297562973582,261797888.0,0.8726261178237422,277485568.0,0.924916376544474,294862848.0,0.9828384190047103,284392448.0,0.9479384258311148,263998464.0,0.8799610894941634,287134720.0,0.9570789815004437,246106112.0,0.820322206293945,270564352.0,0.9018465424261042,289467392.0,0.9648542562632262,282502144.0,0.9416376544474026,244501504.0,0.814973718342549,255988736.0,0.8532630213666462,250649600.0,0.8354665847498123,255714304.0,0.85234828315926,248013824.0,0.8266810021161854,269234176.0,0.8974127926820944,286371840.0,0.9545361458120009,268719104.0,0.895695951942112,283348992.0,0.9444603727216875,276793344.0,0.9226090518124104,293907456.0,0.9796539012901905,286425088.0,0.9547136323298518,265853952.0,0.8861458120008192,283327488.0,0.9443886954740938,264148992.0,0.8804628302273193,293856256.0,0.9794832411768721,-2.051675882312786
GEMM(4;5;3),GEMM,remote,283495424.0,1.0,299570176.0,1.0567019804876991,256019456.0,0.9030814409194837,319047680.0,1.1254068072717816,295706624.0,1.0430737111298136,308807680.0,1.0892862947939506,283561984.0,1.0002347833311058,305902592.0,1.07903890540399,284585984.0,1.003846834578889,311193600.0,1.0977023742012852,322315264.0,1.1369328628034574,317663232.0,1.1205233139847788,330971136.0,1.167465532000968,275734528.0,0.9726242635930519,308300800.0,1.0874983294262979,318380032.0,1.123051749858227,309881856.0,1.093075336552875,320088064.0,1.1290766513395292,277670912.0,0.9794546525026097,297382912.0,1.0489866390224345,256451584.0,0.9046057265460482,318844928.0,1.1246916211247204,242134016.0,0.8541020259995449,268568576.0,0.9473471289610657,294968320.0,1.0404694221801618,363595776.0,1.2825454847553377,303990784.0,1.0722952057243789,275063808.0,0.9702583700257539,284631040.0,1.0040057648337914,277863424.0,0.980133718137193,279864320.0,0.9871916662753611,287204352.0,1.0130828496194704,261627904.0,0.9228646456035918,301911040.0,1.0649591296401313,359330816.0,1.267501291308321,249479168.0,0.8800112695998931,251596800.0,0.8874809915803086,250008576.0,0.8818787000949969,283374592.0,0.9995737779527616,237486080.0,0.8377069253858573,242072576.0,0.8538853029246779,-14.61146970753221
GEMM(4;6;0),GEMM,remote,245665792.0,1.0,229888000.0,0.9357753805625489,240492544.0,0.9789419277389666,237174784.0,0.9654367507544559,223236096.0,0.9086983343615053,232893440.0,0.9480092368741351,221139968.0,0.9001658969271554,225894400.0,0.9195191490071194,226706432.0,0.9228245827567234,211595264.0,0.8613135035096787,258551808.0,1.0524534404855195,231016448.0,0.9403688080430832,250589184.0,1.0200410157226938,247214080.0,1.006302415926105,242469888.0,0.986990846491155,227715072.0,0.9269303232905948,249065472.0,1.013838638144622,225119232.0,0.9163637727795655,212922368.0,0.866715574303483,240164864.0,0.9776080830985211,222360576.0,0.905134468212815,225609728.0,0.9183603714757324,257120256.0,1.0466262067125731,211654656.0,0.8615552628507595,235484160.0,0.9585549460626573,241319936.0,0.9823098854560915,220851200.0,0.8989904463377628,224956416.0,0.9157010187238441,230863872.0,0.9397477366323758,208840704.0,0.8501008720009336,248202240.0,1.0103247911699484,210458624.0,0.8566867299131333,232770560.0,0.947509045133968,240798720.0,0.9801882388248828,229751808.0,0.9352210013838638,222639104.0,0.9062682361571935,246517760.0,1.0034679960651582,232000512.0,0.944374510228921,226341888.0,0.9213406805942278,228226048.0,0.9290102872767895,228727808.0,0.9310527368824716,-6.894726311752839
GEMM(4;6;1),GEMM,remote,241855488.0,1.0,236228608.0,0.976734536617172,245798912.0,1.0163048770677472,254715904.0,1.0531739680846108,244172800.0,1.0095813910164404,227328000.0,0.939933188532815,228915200.0,0.9464957851194181,278844416.0,1.1529381380008215,234387456.0,0.9691219245767125,222573568.0,0.9202750363059778,246771712.0,1.0203271136853425,243259392.0,1.0058047225291824,255283200.0,1.0555195671226614,256484352.0,1.060485970862071,221101056.0,0.914186640246923,234228736.0,0.9684656649180522,251985920.0,1.0418863019556537,245848064.0,1.0165081058652679,291921920.0,1.2070096999411484,231449600.0,0.9569747699915745,228631552.0,0.945322985600393,262066176.0,1.0835651411805052,265365504.0,1.0972068742140761,250177536.0,1.034409175780208,249171968.0,1.030251453297599,236822528.0,0.9791902179205461,240444416.0,0.9941656399378459,275976192.0,1.1410788908788376,228924416.0,0.9465338905189532,242030592.0,1.0007240025911672,238162944.0,0.9847324365862643,299339776.0,1.2376803126336335,246067200.0,1.0174141675875472,227870720.0,0.9421771731721051,257566720.0,1.0649612383408062,245980160.0,1.0170542832586045,226963456.0,0.9384259082845372,262800384.0,1.0866008713434694,245425152.0,1.0147594914199343,229031936.0,0.9469784535135295,252628992.0,1.0445452120565484,4.454521205654841
GEMM(4;6;2),GEMM,local,86292480.0,1.0,72667136.0,0.8421027649222736,62757888.0,0.7272694909220363,55227392.0,0.64000237332384,49310720.0,0.571437047585143,44538880.0,0.5161386021122583,40608768.0,0.4705945176219295,37316608.0,0.4324433368933191,34518016.0,0.4000118666192002,32109568.0,0.3721015782603536,30016512.0,0.3478462086151655,28178432.0,0.32654562715082475,26553344.0,0.3077133024801234,25105408.0,0.2909339029310549,23806976.0,0.2758870297852142,22636544.0,0.2623234840393972,21575680.0,0.25002966654800046,20610048.0,0.23883944464222143,19726336.0,0.22859855227245757,18916352.0,0.2192120564851074,18177024.0,0.21064435742257032,17494016.0,0.20272932241604366,16842752.0,0.1951821526047229,16251904.0,0.18833511332621336,15704064.0,0.18198647205411178,15177728.0,0.1758870297852142,14764032.0,0.17109291562833748,14238720.0,0.1650053399786401,13841408.0,0.1604010917289664,13410304.0,0.15540524504568648,13029376.0,0.15099086270321585,12670976.0,0.1468375459831494,12331008.0,0.14289782840868637,12011520.0,0.13919544321822713,11721728.0,0.1358371899845734,11415552.0,0.13228907084371663,11144192.0,0.12914441675566632,10900480.0,0.12632016138602112,10628096.0,0.12316364067877061,10392576.0,0.12043431826272695,10158080.0,0.11771686246588348,-88.22831375341165
GEMM(4;6;3),GEMM,remote,283524096.0,1.0,304026624.0,1.0723131765139284,255271936.0,0.9003535840565734,319315968.0,1.1262392597488433,296427520.0,1.0455108549221863,308039680.0,1.0864673738347799,284408832.0,1.0031204966790548,306951168.0,1.0826281516474705,284701696.0,1.0041534388667974,311110656.0,1.0972988200621931,321960960.0,1.1355682446122675,317394944.0,1.1194637368670068,332718080.0,1.173509005738969,275522560.0,0.9717782858216044,307128320.0,1.0832529733204757,318220288.0,1.122374755759736,310176768.0,1.0940049624565242,320548864.0,1.1305877296580817,277303296.0,0.9780590077253963,297335808.0,1.048714420378577,256125952.0,0.9033657301564944,319072256.0,1.1253796784877148,242275328.0,0.8545140657110145,269456384.0,0.950382658128641,295067648.0,1.040714535952528,363615232.0,1.2824844065458196,303053824.0,1.0688820748413568,275351552.0,0.971175134264426,285151232.0,1.0057389690081227,278199296.0,0.9812192329501335,281172992.0,0.9917075690102897,287457280.0,1.0138724858151034,261872640.0,0.9236345118264657,301889536.0,1.0647755878921839,360204288.0,1.2704538805759917,250396672.0,0.8831583471480322,251815936.0,0.8881641439040159,249951232.0,0.8815872637505914,283757568.0,1.0008234644014171,237292544.0,0.8369396017755049,242226176.0,0.8543407047844004,-14.56592952155996
