op_name,pe,freq_mhz,energy_consumed_uj,executiontime_ns,average_waittime_ns
GETRF(0),0,240,968599,41580544,0
TRSM_R(1;0),0,240,1628683,83454976,0
TRSM_R(2;0),0,240,1804787,83423232,0
TRSM_R(3;0),0,240,1820398,83449856,0
TRSM_R(4;0),0,240,1715519,83428352,0
TRSM_L(0;4),0,240,1250477,64271360,0
TRSM_R(5;0),0,240,1739862,83446784,0
TRSM_R(6;0),0,240,1730716,83453952,0
TRSM_R(7;0),0,240,1726055,83465216,0
TRSM_R(8;0),0,240,1734113,83392512,0
TRSM_L(0;8),0,240,1350201,64260096,0
TRSM_R(9;0),0,240,1748780,83449856,0
TRSM_R(10;0),0,240,1761709,83438592,0
TRSM_R(11;0),0,240,1766339,83454976,0
TRSM_R(12;0),0,240,1706739,81252352,0
TRSM_L(0;12),0,240,1329716,64257024,0
TRSM_R(13;0),0,240,1762258,83444736,0
TRSM_R(14;0),0,240,1786973,82496512,0
TRSM_R(15;0),0,240,1802568,83458048,0
GEMM(1;4;0),0,240,1837309,86294528,0
GEMM(1;8;0),0,240,1830231,86292480,0
GEMM(1;12;0),0,240,1827437,86292480,0
GEMM(2;4;0),0,240,1828615,86292480,0
GEMM(2;8;0),0,240,1829254,86292480,0
GEMM(2;12;0),0,240,1837135,86293504,0
GEMM(3;4;0),0,240,1732598,86292480,0
GEMM(3;8;0),0,240,1717641,86292480,0
GEMM(3;12;0),0,240,1833393,86292480,0
GEMM(4;4;0),0,240,1817954,86292480,0
GEMM(4;8;0),0,240,1841896,86292480,0
GEMM(4;12;0),0,240,1847823,86291456,0
GEMM(5;4;0),0,240,1903822,86292480,0
GEMM(5;8;0),0,240,1863434,86292480,0
GEMM(5;12;0),0,240,1823186,86292480,0
GEMM(6;4;0),0,240,1817092,86291456,0
GEMM(6;8;0),0,240,1811810,86292480,0
GEMM(6;12;0),0,240,1823517,86291456,0
GEMM(7;4;0),0,240,1843861,86293504,0
GEMM(7;8;0),0,240,1831862,86292480,0
GEMM(7;12;0),0,240,1844146,86292480,0
GEMM(8;4;0),0,240,1847248,86292480,0
GEMM(8;8;0),0,240,1778584,86291456,0
GEMM(8;12;0),0,240,1695934,86291456,0
GEMM(9;4;0),0,240,1845033,86293504,0
GEMM(9;8;0),0,240,1819979,86292480,0
GEMM(9;12;0),0,240,1827729,86292480,0
GEMM(10;4;0),0,240,1828823,86292480,0
GEMM(10;8;0),0,240,1825583,86292480,0
GEMM(10;12;0),0,240,1821222,86292480,0
GEMM(11;4;0),0,240,1820215,86292480,0
GEMM(11;8;0),0,240,1828523,86292480,0
GEMM(11;12;0),0,240,1826301,86292480,0
GEMM(12;4;0),0,240,1903795,86291456,0
GEMM(12;8;0),0,240,1859772,86291456,0
GEMM(12;12;0),0,240,1841045,86291456,0
GEMM(13;4;0),0,240,1839323,86293504,0
GEMM(13;8;0),0,240,1842479,86292480,0
GEMM(13;12;0),0,240,1846627,86292480,0
GEMM(14;4;0),0,240,1827216,86292480,0
GEMM(14;8;0),0,240,1822450,86292480,0
GEMM(14;12;0),0,240,1829618,86292480,0
GEMM(15;4;0),0,240,1829012,86292480,0
GEMM(15;8;0),0,240,1829574,86292480,0
GEMM(15;12;0),0,240,1756506,86292480,0
TRSM_L(1;4),0,240,3481017,167067648,11129086771
TRSM_L(1;8),0,240,3452989,176393216,18022
TRSM_L(1;12),0,240,4033351,168587264,18432
GEMM(2;4;1),0,240,4705948,237158400,18432
GEMM(2;8;1),0,240,7985725,388201472,18432
GEMM(2;12;1),0,240,5631785,279566336,18022
GEMM(3;4;1),0,240,4981619,230963200,17818
GEMM(3;8;1),0,240,5953290,276689920,18022
GEMM(3;12;1),0,240,5538743,255750144,17613
GEMM(4;4;1),0,240,4646551,252409856,17818
GEMM(4;8;1),0,240,6378013,294615040,18022
GEMM(4;12;1),0,240,5975438,289448960,17613
GEMM(5;4;1),0,240,6411137,303967232,18227
GEMM(5;8;1),0,240,4856374,238962688,17818
GEMM(5;12;1),0,240,6450602,314686464,18227
GEMM(6;4;1),0,240,5007792,248817664,18432
GEMM(6;8;1),0,240,8820395,389965824,18227
GEMM(6;12;1),0,240,5841957,320249856,18432
GEMM(7;4;1),0,240,3668452,160371712,18022
GEMM(7;8;1),0,240,3546728,181317632,17613
GEMM(7;12;1),0,240,3982626,184843264,17818
GEMM(8;4;1),0,240,3761335,171603968,17818
GEMM(8;8;1),0,240,4240772,216693760,18022
GEMM(8;12;1),0,240,3549219,159970304,18227
GEMM(9;4;1),0,240,5758380,260850688,18432
GEMM(9;8;1),0,240,5307550,277663744,18022
GEMM(9;12;1),0,240,3891350,189586432,18432
GEMM(10;4;1),0,240,4426773,207444992,18227
GEMM(10;8;1),0,240,5264412,231812096,18227
GEMM(10;12;1),0,240,7120022,364558336,18022
GEMM(11;4;1),0,240,5421243,243307520,17818
GEMM(11;8;1),0,240,6488148,330968064,18022
GEMM(11;12;1),0,240,7379437,341689344,18227
GEMM(12;4;1),0,240,8087945,373779456,17818
GEMM(12;8;1),0,240,6407215,321957888,17818
GEMM(12;12;1),0,240,6352997,322925568,18432
GEMM(13;4;1),0,240,6291941,286113792,18432
GEMM(13;8;1),0,240,6462635,323089408,18227
GEMM(13;12;1),0,240,6963349,324716544,18022
GEMM(14;4;1),0,240,7906501,365392896,18022
GEMM(14;8;1),0,240,6436919,327855104,18022
GEMM(14;12;1),0,240,8072768,387422208,18227
GEMM(15;4;1),0,240,4038513,194532352,18432
GEMM(15;8;1),0,240,4779549,233730048,18022
GEMM(15;12;1),0,240,3656237,171386880,17613
TRSM_L(2;4),0,240,3337073,147376128,5558175949
TRSM_L(2;8),0,240,3269437,165123072,18432
TRSM_L(2;12),0,240,3224455,163399680,18227
GEMM(3;4;2),0,240,7069906,333005824,18227
GEMM(3;8;2),0,240,8766079,421915648,18432
GEMM(3;12;2),0,240,8441664,407568384,17818
GEMM(4;4;2),0,240,5517642,269179904,18022
GEMM(4;8;2),0,240,5349600,242697216,17818
GEMM(4;12;2),0,240,5929855,298657792,17818
GEMM(5;4;2),0,240,5756049,272692224,18022
GEMM(5;8;2),0,240,6560984,308734976,18022
GEMM(5;12;2),0,240,9647658,459592704,18022
GEMM(6;4;2),0,240,4865435,241590272,17613
GEMM(6;8;2),0,240,7422670,370185216,17613
GEMM(6;12;2),0,240,6797173,310118400,18022
GEMM(7;4;2),0,240,3736204,180407296,17613
GEMM(7;8;2),0,240,3239444,169036800,18227
GEMM(7;12;2),0,240,3736436,168816640,17818
GEMM(8;4;2),0,240,5403618,259388416,17818
GEMM(8;8;2),0,240,4568837,218578944,18227
GEMM(8;12;2),0,240,3732222,178588672,18022
GEMM(9;4;2),0,240,5490416,265276416,17818
GEMM(9;8;2),0,240,4972673,237658112,18227
GEMM(9;12;2),0,240,6525282,309765120,18227
GEMM(10;4;2),0,240,5893208,277028864,18022
GEMM(10;8;2),0,240,5868755,290004992,18432
GEMM(10;12;2),0,240,6706622,311165952,18022
GEMM(11;4;2),0,240,6010410,317816832,17613
GEMM(11;8;2),0,240,7255998,338309120,18022
GEMM(11;12;2),0,240,7121930,338685952,18432
GEMM(12;4;2),0,240,5009871,230593536,18227
GEMM(12;8;2),0,240,5198417,248602624,18432
GEMM(12;12;2),0,240,5016110,250528768,18432
GEMM(13;4;2),0,240,7364505,366482432,18227
GEMM(13;8;2),0,240,6866479,314933248,18022
GEMM(13;12;2),0,240,8553255,410916864,17818
GEMM(14;4;2),0,240,6200545,295567360,17818
GEMM(14;8;2),0,240,7554600,371120128,17818
GEMM(14;12;2),0,240,5642675,269941760,17613
GEMM(15;4;2),0,240,3041694,149805056,18432
GEMM(15;8;2),0,240,3763568,185411584,18022
GEMM(15;12;2),0,240,3933737,189452288,18432
TRSM_L(3;4),0,240,3826441,192319488,1299502899
TRSM_L(3;8),0,240,5113300,234390528,18227
TRSM_L(3;12),0,240,4484411,225409024,18432
GEMM(4;4;3),0,240,5821128,281499648,18227
GEMM(4;8;3),0,240,6685171,309435392,18227
GEMM(4;12;3),0,240,5861216,281457664,18022
GEMM(5;4;3),0,240,6669151,331060224,18432
GEMM(5;8;3),0,240,9408594,458174464,18227
GEMM(5;12;3),0,240,8425990,399305728,18022
GEMM(6;4;3),0,240,8722928,412180480,17818
GEMM(6;8;3),0,240,7331716,352824320,17818
GEMM(6;12;3),0,240,7129625,354980864,18227
GEMM(7;4;3),0,240,3077224,151248896,18227
GEMM(7;8;3),0,240,3666737,155368448,17613
GEMM(7;12;3),0,240,2798185,150501376,18022
GEMM(8;4;3),0,240,4320844,209184768,18432
GEMM(8;8;3),0,240,4120002,189799424,17818
GEMM(8;12;3),0,240,5065465,232391680,18022
GEMM(9;4;3),0,240,5001217,252695552,18432
GEMM(9;8;3),0,240,7849958,369347584,18227
GEMM(9;12;3),0,240,5184076,263836672,18022
GEMM(10;4;3),0,240,6511875,296016896,18022
GEMM(10;8;3),0,240,8210358,397526016,17818
GEMM(10;12;3),0,240,5847909,285555712,18227
GEMM(11;4;3),0,240,5273916,266731520,18022
GEMM(11;8;3),0,240,8552283,383527936,18227
GEMM(11;12;3),0,240,8531551,413314048,17818
GEMM(12;4;3),0,240,6072626,300780544,17818
GEMM(12;8;3),0,240,5132144,270102528,18227
GEMM(12;12;3),0,240,7188958,315857920,17818
GEMM(13;4;3),0,240,5883872,302382080,18432
GEMM(13;8;3),0,240,8028359,374030336,17818
GEMM(13;12;3),0,240,6016534,299379712,18022
GEMM(14;4;3),0,240,5712183,276243456,17613
GEMM(14;8;3),0,240,6992555,325051392,18022
GEMM(14;12;3),0,240,5980444,304752640,18022
GEMM(15;4;3),0,240,2911218,132600832,18227
GEMM(15;8;3),0,240,2800555,130742272,17613
GEMM(15;12;3),0,240,2785736,133098496,18432
GETRF(4),0,240,830096,41587712,0
TRSM_R(5;4),0,240,1728798,83447808,0
TRSM_R(6;4),0,240,1808655,83433472,0
TRSM_R(7;4),0,240,1797123,83476480,0
TRSM_R(8;4),0,240,1616815,83419136,0
TRSM_L(4;8),0,240,1375197,64308224,0
TRSM_R(9;4),0,240,1823754,83461120,0
TRSM_R(10;4),0,240,1810321,83459072,0
TRSM_R(11;4),0,240,1757129,83459072,0
TRSM_R(12;4),0,240,1747797,83433472,0
TRSM_L(4;12),0,240,1312502,61833216,0
TRSM_R(13;4),0,240,1771692,83453952,0
TRSM_R(14;4),0,240,1762233,83436544,0
TRSM_R(15;4),0,240,1719813,83479552,0
GEMM(5;8;4),0,240,1662412,86294528,0
GEMM(5;12;4),0,240,1838400,86293504,0
GEMM(6;8;4),0,240,1842419,86292480,0
GEMM(6;12;4),0,240,1885136,86292480,0
GEMM(7;8;4),0,240,1867989,86292480,0
GEMM(7;12;4),0,240,1827589,86292480,0
GEMM(8;8;4),0,240,1803964,86291456,0
GEMM(8;12;4),0,240,1746754,86292480,0
GEMM(9;8;4),0,240,1914351,86292480,0
GEMM(9;12;4),0,240,1843870,86292480,0
GEMM(10;8;4),0,240,1820992,86292480,0
GEMM(10;12;4),0,240,1831284,86292480,0
GEMM(11;8;4),0,240,1832903,86293504,0
GEMM(11;12;4),0,240,1822032,86292480,0
GEMM(12;8;4),0,240,1827628,86292480,0
GEMM(12;12;4),0,240,1847365,86292480,0
GEMM(13;8;4),0,240,1855453,86292480,0
GEMM(13;12;4),0,240,1712886,86293504,0
GEMM(14;8;4),0,240,1782983,86292480,0
GEMM(14;12;4),0,240,1882225,86292480,0
GEMM(15;8;4),0,240,1886353,86293504,0
GEMM(15;12;4),0,240,1826082,86293504,0
TRSM_L(5;8),0,240,3991954,183977984,6362817536
TRSM_L(5;12),0,240,2944046,144261120,18022
GEMM(6;8;5),0,240,5738070,260928512,18227
GEMM(6;12;5),0,240,7744857,391360512,18227
GEMM(7;8;5),0,240,3218857,157188096,18432
GEMM(7;12;5),0,240,3781947,182587392,18227
GEMM(8;8;5),0,240,4545608,206258176,17818
GEMM(8;12;5),0,240,2387877,124206080,18432
GEMM(9;8;5),0,240,5150353,252205056,17613
GEMM(9;12;5),0,240,6301199,302339072,17818
GEMM(10;8;5),0,240,6227645,299572224,18022
GEMM(10;12;5),0,240,7746259,363344896,17818
GEMM(11;8;5),0,240,4869891,234724352,17818
GEMM(11;12;5),0,240,6936606,338114560,18432
GEMM(12;8;5),0,240,7572527,351020032,17818
GEMM(12;12;5),0,240,7442172,378051584,18432
GEMM(13;8;5),0,240,7060209,327801856,17818
GEMM(13;12;5),0,240,6093219,287432704,18227
GEMM(14;8;5),0,240,5732023,269743104,18022
GEMM(14;12;5),0,240,6919376,333424640,18227
GEMM(15;8;5),0,240,3697424,194690048,18227
GEMM(15;12;5),0,240,3521334,168862720,18227
TRSM_L(6;8),0,240,4260745,204366848,4094938317
TRSM_L(6;12),0,240,4028219,184642560,17818
GEMM(7;8;6),0,240,2611485,131682304,18432
GEMM(7;12;6),0,240,2940092,147464192,18432
GEMM(8;8;6),0,240,4428975,201587712,18022
GEMM(8;12;6),0,240,3068894,154584064,18022
GEMM(9;8;6),0,240,6668524,301573120,18022
GEMM(9;12;6),0,240,8864455,440609792,18022
GEMM(10;8;6),0,240,7764732,364718080,18227
GEMM(10;12;6),0,240,8840088,407987200,18022
GEMM(11;8;6),0,240,6635355,345110528,18227
GEMM(11;12;6),0,240,5217284,267831296,18022
GEMM(12;8;6),0,240,5468376,251772928,17818
GEMM(12;12;6),0,240,5598375,265190400,18227
GEMM(13;8;6),0,240,6384165,293610496,18022
GEMM(13;12;6),0,240,8159597,407200768,18227
GEMM(14;8;6),0,240,6641490,313775104,17818
GEMM(14;12;6),0,240,6054067,302115840,18227
GEMM(15;8;6),0,240,3687996,173910016,18432
GEMM(15;12;6),0,240,4375075,206530560,17818
TRSM_L(7;8),0,240,2414534,119517184,923990426
TRSM_L(7;12),0,240,2598720,115121152,18227
GEMM(8;8;7),0,240,5008248,245770240,18227
GEMM(8;12;7),0,240,3946819,217869312,18022
GEMM(9;8;7),0,240,11383364,531712000,18432
GEMM(9;12;7),0,240,11526948,504570880,17613
GEMM(10;8;7),0,240,9452185,528132096,18432
GEMM(10;12;7),0,240,9308814,390882304,18227
GEMM(11;8;7),0,240,8905164,454432768,17818
GEMM(11;12;7),0,240,9857503,471663616,18227
GEMM(12;8;7),0,240,7484670,382849024,17818
GEMM(12;12;7),0,240,8443965,366835712,18227
GEMM(13;8;7),0,240,9425267,485316608,18227
GEMM(13;12;7),0,240,9358971,476216320,18022
GEMM(14;8;7),0,240,11574469,524527616,18022
GEMM(14;12;7),0,240,8118093,391697408,18022
GEMM(15;8;7),0,240,2352723,120177664,18227
GEMM(15;12;7),0,240,2645449,115834880,18022
GETRF(8),0,240,834685,41579520,0
TRSM_R(9;8),0,240,1730940,83440640,0
TRSM_R(10;8),0,240,1724798,83108864,0
TRSM_R(11;8),0,240,1632343,83443712,0
TRSM_R(12;8),0,240,1779141,81231872,0
TRSM_L(8;12),0,240,1368386,64271360,0
TRSM_R(13;8),0,240,1753917,83443712,0
TRSM_R(14;8),0,240,1703198,81577984,0
TRSM_R(15;8),0,240,1753683,83443712,0
GEMM(9;12;8),0,240,1820978,86293504,0
GEMM(10;12;8),0,240,1827356,86292480,0
GEMM(11;12;8),0,240,1825017,86292480,0
GEMM(12;12;8),0,240,1815213,86291456,0
GEMM(13;12;8),0,240,1810005,86292480,0
GEMM(14;12;8),0,240,1816049,86292480,0
GEMM(15;12;8),0,240,1824892,86292480,0
TRSM_L(9;12),0,240,5027390,223843328,2938523034
GEMM(10;12;9),0,240,4742060,245056512,18432
GEMM(11;12;9),0,240,6459770,309772288,18227
GEMM(12;12;9),0,240,5944551,276297728,18022
GEMM(13;12;9),0,240,5245740,252632064,18022
GEMM(14;12;9),0,240,6187335,301244416,18432
GEMM(15;12;9),0,240,3611213,182608896,18022
TRSM_L(10;12),0,240,4430352,196005888,2760772403
GEMM(11;12;10),0,240,9367939,474002432,18432
GEMM(12;12;10),0,240,7136211,340507648,18022
GEMM(13;12;10),0,240,9297214,411463680,18227
GEMM(14;12;10),0,240,9163667,459919360,17818
GEMM(15;12;10),0,240,3893853,198569984,17818
TRSM_L(11;12),0,240,4761258,244360192,604838298
GEMM(12;12;11),0,240,6065165,270846976,18227
GEMM(13;12;11),0,240,11157064,545011712,17613
GEMM(14;12;11),0,240,10450149,500162560,18022
GEMM(15;12;11),0,240,2300644,123632640,18022
GETRF(12),0,240,896141,41573376,0
TRSM_R(13;12),0,240,1779041,83452928,0
TRSM_R(14;12),0,240,1833558,83444736,0
TRSM_R(15;12),0,240,1727903,83450880,0
GETRF(0),0,240,939602,41578496,0
TRSM_R(1;0),0,240,1654731,83443712,0
TRSM_R(2;0),0,240,1784344,83419136,0
TRSM_R(3;0),0,240,1731775,82507776,0
TRSM_R(4;0),0,240,1654175,82181120,0
TRSM_L(0;4),0,240,1446897,64268288,0
TRSM_R(5;0),0,240,1667977,83456000,0
TRSM_R(6;0),0,240,1662399,81248256,0
TRSM_R(7;0),0,240,1759246,83454976,0
TRSM_R(8;0),0,240,1743740,83403776,0
TRSM_L(0;8),0,240,1296792,61768704,0
TRSM_R(9;0),0,240,1748316,83440640,0
TRSM_R(10;0),0,240,1744122,83433472,0
TRSM_R(11;0),0,240,1743498,83470336,0
TRSM_R(12;0),0,240,1701364,81271808,0
TRSM_L(0;12),0,240,1330001,63014912,0
TRSM_R(13;0),0,240,1763953,81258496,0
TRSM_R(14;0),0,240,1807550,83426304,0
TRSM_R(15;0),0,240,1733036,83453952,0
GEMM(1;4;0),0,240,1702789,86293504,0
GEMM(1;8;0),0,240,1833337,86292480,0
GEMM(1;12;0),0,240,1855722,86292480,0
GEMM(2;4;0),0,240,1885274,86292480,0
GEMM(2;8;0),0,240,1852909,86291456,0
GEMM(2;12;0),0,240,1830700,86292480,0
GEMM(3;4;0),0,240,1835199,86292480,0
GEMM(3;8;0),0,240,1842501,86292480,0
GEMM(3;12;0),0,240,1844363,86292480,0
GEMM(4;4;0),0,240,1847361,86292480,0
GEMM(4;8;0),0,240,1706592,86292480,0
GEMM(4;12;0),0,240,1840327,86293504,0
GEMM(5;4;0),0,240,1887033,86293504,0
GEMM(5;8;0),0,240,1787180,86292480,0
GEMM(5;12;0),0,240,1712423,86293504,0
GEMM(6;4;0),0,240,1863530,86292480,0
GEMM(6;8;0),0,240,1921159,86292480,0
GEMM(6;12;0),0,240,1876100,86292480,0
GEMM(7;4;0),0,240,1713626,86292480,0
GEMM(7;8;0),0,240,1773406,86292480,0
GEMM(7;12;0),0,240,1893573,86292480,0
GEMM(8;4;0),0,240,1904802,86291456,0
GEMM(8;8;0),0,240,1848132,86292480,0
GEMM(8;12;0),0,240,1842987,86291456,0
GEMM(9;4;0),0,240,1686386,86292480,0
GEMM(9;8;0),0,240,1866707,86292480,0
GEMM(9;12;0),0,240,1880793,86292480,0
GEMM(10;4;0),0,240,1842963,86293504,0
GEMM(10;8;0),0,240,1839135,86292480,0
GEMM(10;12;0),0,240,1845356,86292480,0
GEMM(11;4;0),0,240,1821092,86292480,0
GEMM(11;8;0),0,240,1833950,86291456,0
GEMM(11;12;0),0,240,1831797,86292480,0
GEMM(12;4;0),0,240,1830836,86292480,0
GEMM(12;8;0),0,240,1748720,86291456,0
GEMM(12;12;0),0,240,1734849,86292480,0
GEMM(13;4;0),0,240,1851304,86292480,0
GEMM(13;8;0),0,240,1927438,86292480,0
GEMM(13;12;0),0,240,1855351,86292480,0
GEMM(14;4;0),0,240,1842897,86292480,0
GEMM(14;8;0),0,240,1715906,86292480,0
GEMM(14;12;0),0,240,1762579,86292480,0
GEMM(15;4;0),0,240,1835983,86292480,0
GEMM(15;8;0),0,240,1855279,86293504,0
GEMM(15;12;0),0,240,1907232,86292480,0
TRSM_L(1;4),0,240,4875170,211852288,11129086771
TRSM_L(1;8),0,240,2966131,162000896,18022
TRSM_L(1;12),0,240,3752628,167108608,18432
GEMM(2;4;1),0,240,4990889,232966144,18432
GEMM(2;8;1),0,240,6269008,340278272,18432
GEMM(2;12;1),0,240,9650724,431015936,18022
GEMM(3;4;1),0,240,4784283,236383232,17818
GEMM(3;8;1),0,240,8031678,386458624,18022
GEMM(3;12;1),0,240,5125963,257473536,17613
GEMM(4;4;1),0,240,6509104,318543872,17818
GEMM(4;8;1),0,240,5410600,253190144,18022
GEMM(4;12;1),0,240,7241472,336708608,17613
GEMM(5;4;1),0,240,5172632,258072576,18227
GEMM(5;8;1),0,240,6992987,317101056,17818
GEMM(5;12;1),0,240,5280703,263099392,18227
GEMM(6;4;1),0,240,5287927,262183936,18432
GEMM(6;8;1),0,240,6892791,344020992,18227
GEMM(6;12;1),0,240,8600130,415230976,18432
GEMM(7;4;1),0,240,4193079,191493120,18022
GEMM(7;8;1),0,240,4306287,191071232,17613
GEMM(7;12;1),0,240,3690216,180144128,17818
GEMM(8;4;1),0,240,4741963,226528256,17818
GEMM(8;8;1),0,240,4567875,231193600,18022
GEMM(8;12;1),0,240,3655943,173793280,18227
GEMM(9;4;1),0,240,6843942,327717888,18432
GEMM(9;8;1),0,240,6476441,306641920,18022
GEMM(9;12;1),0,240,4247324,194939904,18432
GEMM(10;4;1),0,240,3786473,204740608,18227
GEMM(10;8;1),0,240,5748889,248404992,18227
GEMM(10;12;1),0,240,7157033,367081472,18022
GEMM(11;4;1),0,240,7320783,333041664,17818
GEMM(11;8;1),0,240,6003673,289430528,18022
GEMM(11;12;1),0,240,7588062,374623232,18227
GEMM(12;4;1),0,240,7122488,340754432,17818
GEMM(12;8;1),0,240,5563973,271937536,17818
GEMM(12;12;1),0,240,6483865,308222976,18432
GEMM(13;4;1),0,240,6753096,310050816,18432
GEMM(13;8;1),0,240,6780620,350413824,18227
GEMM(13;12;1),0,240,7629371,363928576,18022
GEMM(14;4;1),0,240,6327724,294255616,18022
GEMM(14;8;1),0,240,5668863,276849664,18022
GEMM(14;12;1),0,240,5496877,250834944,18227
GEMM(15;4;1),0,240,3086206,157265920,18432
GEMM(15;8;1),0,240,3327294,175726592,18022
GEMM(15;12;1),0,240,3570943,173574144,17613
TRSM_L(2;4),0,240,3063811,161208320,5558175949
TRSM_L(2;8),0,240,4809195,225415168,18432
TRSM_L(2;12),0,240,4115102,201025536,18227
GEMM(3;4;2),0,240,7222507,354368512,18227
GEMM(3;8;2),0,240,7448558,330932224,18432
GEMM(3;12;2),0,240,5393843,269347840,17818
GEMM(4;4;2),0,240,6742975,316308480,18022
GEMM(4;8;2),0,240,5847225,297738240,17818
GEMM(4;12;2),0,240,5688782,249883648,17818
GEMM(5;4;2),0,240,6957949,330135552,18022
GEMM(5;8;2),0,240,6200894,298084352,18022
GEMM(5;12;2),0,240,6867784,338234368,18022
GEMM(6;4;2),0,240,6796933,345478144,17613
GEMM(6;8;2),0,240,6037092,289024000,17613
GEMM(6;12;2),0,240,6711453,332151808,18022
GEMM(7;4;2),0,240,4686297,220188672,17613
GEMM(7;8;2),0,240,3578285,169760768,18227
GEMM(7;12;2),0,240,3916029,173989888,17818
GEMM(8;4;2),0,240,4389952,224225280,17818
GEMM(8;8;2),0,240,5614077,250520576,18227
GEMM(8;12;2),0,240,3314501,176610304,18022
GEMM(9;4;2),0,240,7239039,336595968,17818
GEMM(9;8;2),0,240,5564369,266001408,18227
GEMM(9;12;2),0,240,4372185,198386688,18227
GEMM(10;4;2),0,240,6252909,311283712,18022
GEMM(10;8;2),0,240,4636210,234300416,18432
GEMM(10;12;2),0,240,6043929,280272896,18022
GEMM(11;4;2),0,240,6680466,312053760,17613
GEMM(11;8;2),0,240,6412332,323179520,18022
GEMM(11;12;2),0,240,6347887,303805440,18432
GEMM(12;4;2),0,240,5275903,244766720,18227
GEMM(12;8;2),0,240,4601711,242958336,18432
GEMM(12;12;2),0,240,5315036,237869056,18432
GEMM(13;4;2),0,240,7818073,396244992,18227
GEMM(13;8;2),0,240,6598614,308413440,18022
GEMM(13;12;2),0,240,7684617,369499136,17818
GEMM(14;4;2),0,240,5819181,276025344,17818
GEMM(14;8;2),0,240,6328571,285472768,17818
GEMM(14;12;2),0,240,7923992,400217088,17613
GEMM(15;4;2),0,240,4341754,205553664,18432
GEMM(15;8;2),0,240,4257773,201749504,18022
GEMM(15;12;2),0,240,3733574,174951424,18432
TRSM_L(3;4),0,240,4639249,221767680,1299502899
TRSM_L(3;8),0,240,3920589,194874368,18227
TRSM_L(3;12),0,240,4277321,201928704,18432
GEMM(4;4;3),0,240,5916024,281158656,18227
GEMM(4;8;3),0,240,6432316,300891136,18227
GEMM(4;12;3),0,240,5575019,266811392,18022
GEMM(5;4;3),0,240,8794083,434010112,18432
GEMM(5;8;3),0,240,7879302,366019584,18227
GEMM(5;12;3),0,240,10749088,509251584,18022
GEMM(6;4;3),0,240,6318955,332103680,17818
GEMM(6;8;3),0,240,8798516,418238464,17818
GEMM(6;12;3),0,240,8822130,420082688,18227
GEMM(7;4;3),0,240,3139725,149066752,18227
GEMM(7;8;3),0,240,2755237,140048384,17613
GEMM(7;12;3),0,240,3105108,143001600,18022
GEMM(8;4;3),0,240,4773816,229625856,18432
GEMM(8;8;3),0,240,4740958,216579072,17818
GEMM(8;12;3),0,240,4335927,221721600,18022
GEMM(9;4;3),0,240,8937269,415586304,18432
GEMM(9;8;3),0,240,7841168,395354112,18227
GEMM(9;12;3),0,240,6638641,299933696,18022
GEMM(10;4;3),0,240,5625142,284383232,18022
GEMM(10;8;3),0,240,6178920,302270464,17818
GEMM(10;12;3),0,240,6014595,277037056,18227
GEMM(11;4;3),0,240,5019396,252514304,18022
GEMM(11;8;3),0,240,9359716,423467008,18227
GEMM(11;12;3),0,240,7922650,417804288,17818
GEMM(12;4;3),0,240,7303147,331392000,17818
GEMM(12;8;3),0,240,7299344,344617984,18227
GEMM(12;12;3),0,240,5281246,275352576,17818
GEMM(13;4;3),0,240,7294634,328747008,18432
GEMM(13;8;3),0,240,6344100,313269248,17818
GEMM(13;12;3),0,240,6240228,288749568,18022
GEMM(14;4;3),0,240,4615565,216045568,17613
GEMM(14;8;3),0,240,5055563,269101056,18022
GEMM(14;12;3),0,240,5733886,265650176,18022
GEMM(15;4;3),0,240,2988055,136111104,18227
GEMM(15;8;3),0,240,2645732,134621184,17613
GEMM(15;12;3),0,240,2981363,137800704,18432
GETRF(4),0,240,799557,41582592,0
TRSM_R(5;4),0,240,1714756,83452928,0
TRSM_R(6;4),0,240,1791967,83428352,0
TRSM_R(7;4),0,240,1620559,83478528,0
TRSM_R(8;4),0,240,1789915,83415040,0
TRSM_L(4;8),0,240,1419798,64303104,0
TRSM_R(9;4),0,240,1744109,83458048,0
TRSM_R(10;4),0,240,1647769,83426304,0
TRSM_R(11;4),0,240,1778212,83469312,0
TRSM_R(12;4),0,240,1824350,83431424,0
TRSM_L(4;12),0,240,1305725,64336896,0
TRSM_R(13;4),0,240,1695994,83446784,0
TRSM_R(14;4),0,240,1751531,83438592,0
TRSM_R(15;4),0,240,1766734,83477504,0
GEMM(5;8;4),0,240,1905744,86293504,0
GEMM(5;12;4),0,240,1862550,86292480,0
GEMM(6;8;4),0,240,1854504,86291456,0
GEMM(6;12;4),0,240,1744756,86292480,0
GEMM(7;8;4),0,240,1730999,86293504,0
GEMM(7;12;4),0,240,1844458,86292480,0
GEMM(8;8;4),0,240,1828190,86292480,0
GEMM(8;12;4),0,240,1806339,86291456,0
GEMM(9;8;4),0,240,1824812,86292480,0
GEMM(9;12;4),0,240,1832150,86292480,0
GEMM(10;8;4),0,240,1827252,86292480,0
GEMM(10;12;4),0,240,1826155,86292480,0
GEMM(11;8;4),0,240,1835617,86292480,0
GEMM(11;12;4),0,240,1851620,86292480,0
GEMM(12;8;4),0,240,1934847,86292480,0
GEMM(12;12;4),0,240,1869932,86292480,0
GEMM(13;8;4),0,240,1726753,86292480,0
