op_name,op_type,locality,median_ns_240,relative_240,median_ns_285,relative_285,median_ns_330,relative_330,median_ns_375,relative_375,median_ns_420,relative_420,median_ns_465,relative_465,median_ns_510,relative_510,median_ns_555,relative_555,median_ns_600,relative_600,median_ns_645,relative_645,median_ns_690,relative_690,median_ns_735,relative_735,median_ns_780,relative_780,median_ns_825,relative_825,median_ns_870,relative_870,median_ns_915,relative_915,median_ns_960,relative_960,median_ns_1005,relative_1005,median_ns_1050,relative_1050,median_ns_1095,relative_1095,median_ns_1140,relative_1140,median_ns_1185,relative_1185,median_ns_1230,relative_1230,median_ns_1275,relative_1275,median_ns_1320,relative_1320,median_ns_1365,relative_1365,median_ns_1410,relative_1410,median_ns_1455,relative_1455,median_ns_1500,relative_1500,median_ns_1545,relative_1545,median_ns_1590,relative_1590,median_ns_1635,relative_1635,median_ns_1680,relative_1680,median_ns_1725,relative_1725,median_ns_1770,relative_1770,median_ns_1815,relative_1815,median_ns_1860,relative_1860,median_ns_1905,relative_1905,median_ns_1950,relative_1950,median_ns_1995,relative_1995,median_ns_2040,relative_2040,pct_change_low_to_high
GEMM(31;26;5),GEMM,remote,41443328.0,1.0,38701056.0,0.9338307966001186,39005184.0,0.9411692033998814,39699456.0,0.9579215259932793,45105152.0,1.0883573828819926,49340416.0,1.1905514923898004,39118848.0,0.9439118402846413,44969984.0,1.0850958687487646,38994944.0,0.940922118995849,37551104.0,0.9060832180272781,49720320.0,1.1997183237794031,39086080.0,0.9431211701917375,46360576.0,1.1186499308163669,43149312.0,1.0411642617118007,44443648.0,1.0723957303814984,45463552.0,1.0970053370231272,40585216.0,0.9792943269420834,39305216.0,0.9484087764380312,44400640.0,1.0713579758845622,40870912.0,0.9861879818145879,48547840.0,1.1714271595176913,40568832.0,0.9788989918956316,42947584.0,1.036296698952362,42398720.0,1.0230529748962245,40949760.0,0.9880905317256374,41614336.0,1.0041263095473414,42577920.0,1.027376951966792,39464960.0,0.9522632931409369,41621504.0,1.0042992686301642,42098688.0,1.0158134018580747,44046336.0,1.0628088555050406,39427072.0,0.951349080846017,45820928.0,1.1056285827238586,44028928.0,1.0623888120181855,43132928.0,1.0407689266653488,44164096.0,1.0656503261514134,41014272.0,0.9896471634710418,43227136.0,1.043042103182447,44447744.0,1.0724945641431114,44913664.0,1.0837369045265863,41994240.0,1.0132931409369441,1.3293140936944061
GEMM(31;26;6),GEMM,local,10492928.0,1.0,8843264.0,0.8427832536352103,7651328.0,0.7291890309358837,6720512.0,0.6404801405289353,6008832.0,0.5726554113399044,5430272.0,0.5175173221430662,4946944.0,0.4714550600175661,4558848.0,0.43446862496340394,4212736.0,0.4014833609837025,3932160.0,0.3747438274616961,3696640.0,0.3522982336293549,3451904.0,0.3289743339514004,3246080.0,0.30935883673270226,3088384.0,0.29433004781887384,2929664.0,0.27920366936664387,2785280.0,0.2654435444520347,2655232.0,0.25304967307504633,2519040.0,0.24007026446764906,2416640.0,0.23031131062750074,2315264.0,0.22064994632575388,2240512.0,0.2135259100224456,2156544.0,0.20552356787352397,2072576.0,0.19752122572460232,1998848.0,0.19049477895969552,1931264.0,0.1840538694251976,1865728.0,0.1778081389675027,1812480.0,0.17273348297062555,1755136.0,0.16726846882014249,1703936.0,0.1623889919000683,1662976.0,0.15848541036400898,1611776.0,0.1536059334439348,1575936.0,0.1501902995998829,1538048.0,0.146579486679028,1497088.0,0.14267590514296868,1452032.0,0.13838196545330342,1413120.0,0.13467356299404704,1381376.0,0.13164828730360106,1360896.0,0.1296964965355714,1312768.0,0.12510978823070168,1287168.0,0.12267004977066459,1258496.0,0.11993754269542305,-88.00624573045769
GEMM(31;26;7),GEMM,remote,56067072.0,1.0,58229760.0,1.0385732288641718,54734848.0,0.9762387449089548,64846848.0,1.1565941592241522,65789952.0,1.1734151553339542,66196480.0,1.180665899585411,57647104.0,1.0281811042317317,66886656.0,1.192975727357405,58430464.0,1.0421529413913393,55874560.0,0.9965663981882271,65545216.0,1.169050097711541,58193920.0,1.0379339944843204,56998912.0,1.0166200938761347,55413760.0,0.9883476704472814,56455168.0,1.0069219951418187,53724160.0,0.9582123353971472,66081792.0,1.1786203495698866,49404928.0,0.8811754607053495,46049280.0,0.8213248589118405,53168128.0,0.9482950705897394,54814720.0,0.977663324384052,49788928.0,0.8880244004894708,50528256.0,0.9012108925538327,52762624.0,0.9410625901777071,52302848.0,0.9328621262761858,48496640.0,0.8649754351359743,46826496.0,0.8351871130349022,46613504.0,0.8313882344346428,52291584.0,0.9326612240425182,50452480.0,0.8998593684364327,49961984.0,0.8911109893521816,47450112.0,0.8463097912443154,60810240.0,1.0845981042134678,47434752.0,0.8460358336529505,49388544.0,0.8808832392745602,53150720.0,0.9479845853195259,46279680.0,0.8254342227823133,55699456.0,0.9934432816466677,46592000.0,0.831004693806732,52278272.0,0.932423794130002,46115840.0,0.8225120084744215,-17.74879915255785
GEMM(31;26;8),GEMM,remote,44199936.0,1.0,45085696.0,1.0200398480214994,47628288.0,1.0775646371976648,40089600.0,0.9070058381984988,39062528.0,0.8837688814753035,40358912.0,0.913098878695209,50104320.0,1.1335835418404225,47137792.0,1.0664674265591696,45298688.0,1.0248586785284033,55266304.0,1.2503706792697618,49399808.0,1.1176443332406636,38588416.0,0.8730423501065703,37852160.0,0.8563849504216476,37984256.0,0.8593735520341025,38546432.0,0.8720924844778056,38007808.0,0.8599064034843852,40105984.0,0.9073765174682605,38377472.0,0.8682698545083867,39900160.0,0.9027198591418775,39832576.0,0.9011908071541099,40085504.0,0.9069131683810583,42840064.0,0.9692336206097674,40014848.0,0.9053146140302104,42127360.0,0.9531090723751274,46098432.0,1.042952460383653,50059264.0,1.1325641738485774,44555264.0,1.00803910666296,52452352.0,1.1867065146881661,44635136.0,1.0098461681030488,43969536.0,0.9947873227689742,64506880.0,1.4594337874154388,45198336.0,1.022588268001112,45388800.0,1.0268974145120935,56233984.0,1.2722639236400703,51256320.0,1.159646927995552,54055936.0,1.222986748216106,42600448.0,0.9638124362895005,44019712.0,0.9959225280326198,45309952.0,1.0251135205263646,44324864.0,1.002826429431934,43420672.0,0.9823695672319526,-1.7630432768047446
GEMM(31;26;9),GEMM,remote,42061824.0,1.0,42284032.0,1.0052828902522155,38027264.0,0.9040802415035544,41393152.0,0.9841026390106145,41571328.0,0.9883386892589346,45190144.0,1.0743743305092999,43355136.0,1.0307478819748759,41304064.0,0.9819846138864544,41515008.0,0.9869997078586036,41059328.0,0.9761661310741065,40036352.0,0.95184535982082,41435136.0,0.9851007887817704,39953408.0,0.9498734053948777,43600896.0,1.0365907099035934,39447552.0,0.9378469179082676,40974336.0,0.9741454864154251,41200640.0,0.9795257571331191,44144640.0,1.0495179666958807,43211776.0,1.027339565683124,40339456.0,0.9590515142662382,43730944.0,1.0396825396825398,44463104.0,1.0570892978868438,40464384.0,0.9620216184633362,43644928.0,1.0376375499074886,43103232.0,1.0247589833479405,42191872.0,1.0030918297789464,42575872.0,1.0122212484175674,41891840.0,0.9959587106826371,44152832.0,1.049712727626838,44782592.0,1.0646849741941766,41219072.0,0.979963969227773,40250368.0,0.9569334891420781,44256256.0,1.0521715843801733,41209856.0,0.979744863180446,44149760.0,1.0496396922777291,45369344.0,1.0786347258739897,40954880.0,0.9736829292044016,44441600.0,1.056578050443081,46055424.0,1.0949459538416593,43622400.0,1.037101957347356,46051328.0,1.0948485733761808,9.484857337618074
GEMM(31;27;0),GEMM,remote,47538176.0,1.0,55812096.0,1.1740479062553852,47632384.0,1.0019817335860761,48704512.0,1.0245347234189213,48058368.0,1.0109426158883337,47235072.0,0.9936239875926245,49166336.0,1.034249526107186,51966976.0,1.0931630191280373,50969600.0,1.0721824918145786,47435776.0,0.997845941754265,50351104.0,1.0591719800103394,46785536.0,0.984167671893848,49019904.0,1.031169222815785,50353152.0,1.0592150611752542,49113088.0,1.0331294158194038,48741376.0,1.0253101843873857,48433152.0,1.0188264690677236,49523712.0,1.041767189384801,49504256.0,1.0413579183181114,48734208.0,1.0251594003101845,48570368.0,1.0217129071170084,45365248.0,0.9542908840255041,47225856.0,0.9934301223505083,47932416.0,1.0082931242460795,51159040.0,1.0761674995691883,48428032.0,1.0187187661554369,48703488.0,1.024513182836464,48817152.0,1.0269041874892297,53349376.0,1.1222428054454592,48050176.0,1.010770291228675,47471616.0,0.9985998621402723,50689024.0,1.0662803722212648,49656832.0,1.0445674651042565,50114560.0,1.0541961054626916,47611904.0,1.0015509219369292,47720448.0,1.0038342236774083,47543296.0,1.0001077029122867,47674368.0,1.0028648974668275,51182592.0,1.0766629329657074,52704256.0,1.1086722384973289,52837376.0,1.1114725142167845,11.147251421678442
GEMM(31;27;1),GEMM,remote,62370816.0,1.0,63111168.0,1.0118701669703984,74902528.0,1.2009226879443105,73546752.0,1.1791853420676748,91103232.0,1.4606708368221446,81389568.0,1.3049303058661281,46606336.0,0.7472458914117782,43992064.0,0.7053309034789604,49740800.0,0.797501190300284,45663232.0,0.7321249733208557,49353728.0,0.7912952108883745,49617920.0,0.795531038106027,53569536.0,0.858887849086342,50750464.0,0.8136892741630958,49499136.0,0.7936265576515786,57791488.0,0.9265789948940222,56278016.0,0.9023132870347568,55517184.0,0.8901147613653154,56029184.0,0.8983237288413863,51883008.0,0.8318475102201645,50281472.0,0.8061698599550149,50330624.0,0.8069579208327177,53095424.0,0.8512863452035003,51435520.0,0.8246728726460786,52563968.0,0.8427654369633387,50506752.0,0.809781805644486,45224960.0,0.725098097161339,52004864.0,0.8338012444794694,53550080.0,0.8585759083222513,53383168.0,0.8558997849250521,54453248.0,0.8730565269500402,51202048.0,0.8209295834769903,49267712.0,0.7899161043523946,50512896.0,0.8098803132541988,50099200.0,0.8032474675335336,53272576.0,0.8541266479502209,55801856.0,0.8946789472820109,53225472.0,0.8533714229424223,51824640.0,0.8309116879278924,50751488.0,0.8137056920980479,53041152.0,0.8504161946510368,-14.958380534896321
GEMM(31;27;10),GEMM,remote,80866304.0,1.0,61560832.0,0.7612667941396208,56197120.0,0.6949386483645895,62747648.0,0.7759430677083993,58518528.0,0.7236453888136152,66483200.0,0.822137240252751,63077376.0,0.7800205138595181,67516416.0,0.8349140823846729,60441600.0,0.7474262704030593,59348992.0,0.7339149814488863,55985152.0,0.6923174329817274,57690112.0,0.7134011219308354,63272960.0,0.7824391232224488,94343168.0,1.1666561142697953,70027264.0,0.8659634549391548,66326528.0,0.8201998201871573,74526720.0,0.9216041331628066,63602688.0,0.7865165693735675,72394752.0,0.8952400248192375,59740160.0,0.7387522001747477,61164544.0,0.7563662610325309,55582720.0,0.6873409226171633,62307328.0,0.7704980309227438,55879680.0,0.6910131567284193,58807296.0,0.7272163199149054,57383936.0,0.709614921933368,47808512.0,0.5912043661597295,51661824.0,0.638854769472338,53660672.0,0.6635727039039647,50484224.0,0.6242924617897709,52548608.0,0.6498208203011232,47430656.0,0.5865317648250624,53110784.0,0.6567727393600182,54460416.0,0.6734624102518646,52264960.0,0.6463132035810614,46597120.0,0.5762241835610541,48394240.0,0.5984475313722759,58083328.0,0.7182636664091882,52926464.0,0.6544934216357904,48134144.0,0.5952311608058655,56856576.0,0.703093540666827,-29.690645933317295
GEMM(31;27;11),GEMM,local,10489856.0,1.0,8834048.0,0.842151503319016,7651328.0,0.7294025771183131,6720512.0,0.6406677079265912,6011904.0,0.5731159703240921,5442560.0,0.5188402967590785,4947968.0,0.47169074580242093,4553728.0,0.4341077704021866,4214784.0,0.4017961733697774,3921920.0,0.3738773916438891,3662848.0,0.3491800078094494,3447808.0,0.3286802030456853,3250176.0,0.3098399062866068,3081216.0,0.29373291682936353,2915328.0,0.2779187817258883,2774016.0,0.2644474814525576,2655232.0,0.25312377977352596,2537472.0,0.24189769621241702,2423808.0,0.23106208512299883,2326528.0,0.22178836392034362,2246656.0,0.21417415072237408,2152448.0,0.20519328387348693,2072576.0,0.1975790706755174,1997824.0,0.19045294806716126,1931264.0,0.18410777040218665,1873920.0,0.1786411557985162,1806336.0,0.1721983600156189,1750016.0,0.16682936352987116,1698816.0,0.16194845763373683,1651712.0,0.15745802420929325,1605632.0,0.15306520890277237,1562624.0,0.14896524795001953,1518592.0,0.144767668879344,1485824.0,0.14164388910581804,1448960.0,0.13812963686060134,1413120.0,0.1347130027333073,1373184.0,0.13090589613432252,1346560.0,0.1283678250683327,1318912.0,0.12573213588442014,1304576.0,0.12436548223350254,1263616.0,0.12046075751659507,-87.9539242483405
GEMM(31;27;12),GEMM,remote,52059136.0,1.0,50810880.0,0.97602234505006,49629184.0,0.953323236098271,50102272.0,0.9624107476543599,54246400.0,1.042014988493086,52774912.0,1.0137492869647318,57920512.0,1.1125907275910227,50732032.0,0.9745077597907118,52128768.0,1.0013375558134503,59669504.0,1.146186982434745,59295744.0,1.1390074549066662,50775040.0,0.9753338972049017,84491264.0,1.6229862900529122,81585152.0,1.567163004779795,77634560.0,1.4912763823049233,77139968.0,1.4817758020417395,74808320.0,1.4369873522295875,64533504.0,1.2396191899919353,59081728.0,1.1348964377741497,53867520.0,1.0347371112728416,57612288.0,1.1066700761226618,51121152.0,0.9819823363952871,59446272.0,1.1418989358563307,55888896.0,1.0735655697397668,66122752.0,1.2701469344400953,52853760.0,1.0152638722240799,51861504.0,0.9962037018824131,50778112.0,0.975392907020201,59936768.0,1.151320836365782,53104640.0,1.0200830071401876,49554432.0,0.9518873305926553,49660928.0,0.9539330041896968,54412288.0,1.0452015185192471,58912768.0,1.1316508979326896,59315200.0,1.139381183736895,49772544.0,0.956077027478904,55869440.0,1.073191840909538,51448832.0,0.9882767166938767,51985408.0,0.9985837644328174,50678784.0,0.973484922992191,56825856.0,1.0915635634060465,9.156356340604654
