pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,0,180,GEMM(6,4,1),1777921927538151680,1777921936426139904,1777921907496500480
0,0,181,GEMM(7,4,1),1777921927538075904,1777921932129468672,1777921909997123840
0,0,182,GEMM(8,4,1),1777921927538031872,1777921932129469696,1777921910750446848
0,0,183,GEMM(9,4,1),1777921927538032896,1777921932129471744,1777921910750441728
0,0,184,GEMM(10,4,1),1777921932129723648,1777921936426140928,1777921910829017344
0,0,185,GEMM(11,4,1),1777921932129722624,1777921936426140928,1777921911378952448
0,0,186,GEMM(12,4,1),1777921932129723648,1777921936426140928,1777921910750437632
0,0,187,GEMM(13,4,1),1777921932129723648,1777921936426141952,1777921911378947328
0,0,188,GEMM(14,4,1),1777921932129722624,1777921936426140928,1777921907497055488
0,0,189,GEMM(15,4,1),1777921932129802496,1777921939357126912,1777921910750431488
0,0,201,SYRK(6,6,1),1777921927072623872,1777921927537848576,1777921910750446848
0,0,202,GEMM(7,6,1),1777921927072624896,1777921932129468672,1777921910750444800
0,0,203,GEMM(8,6,1),1777921927538036992,1777921932129470720,1777921911378939136
0,0,204,GEMM(9,6,1),1777921927538034944,1777921932129469696,1777921911381268736
0,0,205,GEMM(10,6,1),1777921932129723648,1777921936426140928,1777921910750438656
0,0,206,GEMM(11,6,1),1777921932129574144,1777921936426139904,1777921911378948352
0,0,207,GEMM(12,6,1),1777921936431496448,1777921940586632448,1777921932129740032
0,0,208,GEMM(13,6,1),1777921936431496448,1777921940586632448,1777921932129769728
0,0,209,GEMM(14,6,1),1777921936431497472,1777921940899080448,1777921932129791232
0,0,210,GEMM(15,6,1),1777921936431497472,1777921940586632448,1777921932129779968
0,0,220,SYRK(8,8,1),1777921936431299840,1777921940434963712,1777921932129761536
0,0,221,GEMM(9,8,1),1777921936431496448,1777921940586632448,1777921932129748224
0,0,222,GEMM(10,8,1),1777921936431496448,1777921940898968832,1777921932129773824
0,0,223,GEMM(11,8,1),1777921936431499520,1777921940586632448,1777921932129728768
0,0,224,GEMM(12,8,1),1777921939337983232,1777921942886522112,1777921936426619136
0,0,225,GEMM(13,8,1),1777921936577007872,1777921942886088960,1777921936426610944
0,0,226,GEMM(14,8,1),1777921936577007872,1777921942886521088,1777921936426584320
0,0,227,GEMM(15,8,1),1777921939356039424,1777921942886522112,1777921936426664192
0,0,235,SYRK(10,10,1),1777921936577038592,1777921942886088960,1777921936426301696
0,0,236,GEMM(11,10,1),1777921936577007872,1777921942886088960,1777921936426540288
0,0,237,GEMM(12,10,1),1777921936431496448,1777921941651892480,1777921932129773824
0,0,238,GEMM(13,10,1),1777921936431496448,1777921940586632448,1777921932129736960
0,0,239,GEMM(14,10,1),1777921939356039424,1777921942886522112,1777921936426627328
0,0,240,GEMM(15,10,1),1777921939356039424,1777921942886523136,1777921936426610944
0,0,246,SYRK(12,12,1),1777921939337974016,1777921942886522112,1777921936426592512
0,0,247,GEMM(13,12,1),1777921939337974016,1777921942886522112,1777921936426664192
0,0,248,GEMM(14,12,1),1777921939356040448,1777921943203626240,1777921936426668288
0,0,249,GEMM(15,12,1),1777921938752332032,1777921942886522112,1777921936426540288
0,0,253,SYRK(14,14,1),1777921936886750464,1777921942886522112,1777921936426659072
0,0,254,GEMM(15,14,1),1777921942880989440,1777921943205184768,1777921936426680576
0,0,256,POTRF(2),1777921936426659072,1777921942886088960,0
0,0,257,TRSM(3,2),1777921942883588352,1777921944676308224,0
0,0,258,TRSM(4,2),1777921936426605824,1777921944236201216,0
0,0,259,TRSM(5,2),1777921936426665216,1777921944229059840,0
0,0,260,TRSM(6,2),1777921936426668288,1777921944232568064,0
0,0,261,TRSM(7,2),1777921936426558720,1777921944439555328,0
0,0,262,TRSM(8,2),1777921936426584320,1777921944228478208,0
0,0,263,TRSM(9,2),1777921936426680576,1777921944439555328,0
0,0,264,TRSM(10,2),1777921942886521088,1777921944681331968,0
0,0,265,TRSM(11,2),1777921943954765056,1777921946681045248,0
0,0,266,TRSM(12,2),1777921943680013568,1777921946440860928,0
0,0,267,TRSM(13,2),1777921943457521920,1777921946128324864,0
0,0,268,TRSM(14,2),1777921943667867904,1777921946519958784,0
0,0,269,TRSM(15,2),1777921943692331264,1777921946128333056,0
0,0,283,SYRK(4,4,2),1777921943444476160,1777921943692913920,0
0,0,284,GEMM(5,4,2),1777921943704852736,1777921943954766080,0
0,0,285,GEMM(6,4,2),1777921943968104704,1777921944207854848,0
0,0,286,GEMM(7,4,2),1777921945883572480,1777921946120823040,0
0,0,287,GEMM(8,4,2),1777921944977751296,1777921945869872384,0
0,0,288,GEMM(9,4,2),1777921944965095680,1777921945435648256,0
0,0,289,GEMM(10,4,2),1777921945238096128,1777921945870880000,0
0,0,290,GEMM(11,4,2),1777921945226065152,1777921945870880000,0
0,0,291,GEMM(12,4,2),1777921943444476160,1777921943692913920,0
0,0,292,GEMM(13,4,2),1777921943704852736,1777921943954766080,0
0,0,293,GEMM(14,4,2),1777921943968104704,1777921944207854848,0
0,0,294,GEMM(15,4,2),1777921945883573504,1777921946122120448,0
0,0,306,SYRK(6,6,2),1777921944977751296,1777921945869872384,0
0,0,307,GEMM(7,6,2),1777921944965095680,1777921945436569856,0
0,0,308,GEMM(8,6,2),1777921945238096128,1777921945871859968,0
0,0,309,GEMM(9,6,2),1777921945226065152,1777921945870764288,0
0,0,310,GEMM(10,6,2),1777921943444476160,1777921943704853760,0
0,0,311,GEMM(11,6,2),1777921943704853760,1777921943956260096,0
0,0,312,GEMM(12,6,2),1777921943968104704,1777921944208353536,0
0,0,313,GEMM(13,6,2),1777921945883573504,1777921946120823040,0
0,0,314,GEMM(14,6,2),1777921944977751296,1777921945870764288,0
0,0,315,GEMM(15,6,2),1777921944965095680,1777921945435648256,0
0,0,325,SYRK(8,8,2),1777921945238096128,1777921945870880000,0
0,0,326,GEMM(9,8,2),1777921945226065152,1777921945870764288,0
0,0,327,GEMM(10,8,2),1777921944232567040,1777921944441276672,0
0,0,328,GEMM(11,8,2),1777921944441499904,1777921944680923392,0
0,0,329,GEMM(12,8,2),1777921944681977088,1777921944839874816,0
0,0,330,GEMM(13,8,2),1777921946681059584,1777921946837543168,0
0,0,331,GEMM(14,8,2),1777921946442189056,1777921946561642752,0
0,0,332,GEMM(15,8,2),1777921946128335104,1777921946284949760,0
0,0,340,SYRK(10,10,2),1777921946561642752,1777921946680709376,0
0,0,341,GEMM(11,10,2),1777921946283532544,1777921946442175744,0
0,0,342,GEMM(12,10,2),1777921944232568064,1777921944441276672,0
0,0,343,GEMM(13,10,2),1777921944441499904,1777921944680923392,0
0,0,344,GEMM(14,10,2),1777921944681978112,1777921944839997696,0
0,0,345,GEMM(15,10,2),1777921946759035136,1777921946839863552,0
0,0,351,SYRK(12,12,2),1777921946519957760,1777921946680709376,0
0,0,352,GEMM(13,12,2),1777921946128337152,1777921946442175744,0
0,0,353,GEMM(14,12,2),1777921946561642752,1777921946759036160,0
0,0,354,GEMM(15,12,2),1777921946283532544,1777921946519958784,0
0,0,358,SYRK(14,14,2),1777921944232568064,1777921944676308224,0
0,0,359,GEMM(15,14,2),1777921944441499904,1777921944681246976,0
0,0,374,SYRK(4,4,3),1777921959986064640,1777921965523121408,1777921944681978112
0,0,375,GEMM(5,4,3),1777921960131590400,1777921965523193088,1777921946759035136
0,0,376,GEMM(6,4,3),1777921960131591424,1777921965523124480,1777921946519957760
0,0,377,GEMM(7,4,3),1777921960131591424,1777921965523186944,1777921946283532544
0,0,378,GEMM(8,4,3),1777921960131590400,1777921965523123456,1777921946561642752
0,0,379,GEMM(9,4,3),1777921960131603712,1777921965523140864,1777921946283532544
0,0,380,GEMM(10,4,3),1777921960131688704,1777921969197971712,1777921944232568064
0,0,381,GEMM(11,4,3),1777921960131590400,1777921965523192064,1777921944441500928
0,0,382,GEMM(12,4,3),1777921965523368192,1777921969198473472,1777921944681978112
0,0,383,GEMM(13,4,3),1777921965523372288,1777921969198476544,1777921946759035136
0,0,384,GEMM(14,4,3),1777921965523365120,1777921969198473472,1777921946519957760
0,0,385,GEMM(15,4,3),1777921965523407104,1777921969198473472,1777921946283532544
0,0,397,SYRK(6,6,3),1777921960131496192,1777921965523121408,1777921946561642752
0,0,398,GEMM(7,6,3),1777921960131590400,1777921965523126528,1777921946283533568
0,0,399,GEMM(8,6,3),1777921960131589376,1777921965523121408,1777921944441499904
0,0,400,GEMM(9,6,3),1777921960131688704,1777921965523124480,1777921944681262336
0,0,401,GEMM(10,6,3),1777921960131590400,1777921965523123456,1777921944839997696
0,0,402,GEMM(11,6,3),1777921960131590400,1777921965523124480,1777921946837550336
0,0,403,GEMM(12,6,3),1777921965523413248,1777921970875647232,1777921946680368384
