pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,0,666,GEMM(14;8;7),1777470797691988924,1777470872195569596,1777470653589054396
0,0,688,GEMM(14;12;7),1777470785502332860,1777470872177080252,1777470653593865148
0,0,667,GEMM(15;8;7),1777470797691915196,1777470872177182652,1777470653594219452
0,0,689,GEMM(15;12;7),1777470785502328764,1777470814282000316,1777470653592504252
0,0,696,POTRF(8;8),1777470872177689532,1777470872198749116,1777470653592642492
0,0,697,TRSM(9;8),1777470872198755260,1777470872524683196,1777470653581691836
0,0,698,TRSM(10;8),1777470872198755260,1777470872524681148,1777470653592734652
0,0,699,TRSM(11;8),1777470872198756284,1777470872567922620,1777470639988125628
0,0,700,TRSM(12;8),1777470872198755260,1777470872524683196,1777470653691160508
0,0,701,TRSM(13;8),1777470872198756284,1777470872567924668,1777470653594219452
0,0,702,TRSM(14;8),1777470872198756284,1777470872737108924,1777470653594879932
0,0,703,TRSM(15;8),1777470872198756284,1777470872567924668,1777470653592733628
0,0,722,SYRK(12;12;8),1777470872524692412,1777470872735784892,1777470872177986492
0,0,723,GEMM(13;12;8),1777470872568002492,1777470872735784892,1777470872455813052
0,0,724,GEMM(14;12;8),1777470872737148860,1777470872822095804,1777470872429379516
0,0,725,GEMM(15;12;8),1777470872568003516,1777470872819778492,1777470872468861884
0,0,750,SYRK(12;12;9),1777470926049045436,1777470955049396156,1777470872442546108
0,0,751,GEMM(13;12;9),1777470926049046460,1777470955047928764,1777470872495177660
0,0,752,GEMM(14;12;9),1777470926049046460,1777470955132535740,1777470872509289404
0,0,753,GEMM(15;12;9),1777470926049046460,1777470955046314940,1777470872482235324
0,0,771,SYRK(12;12;10),1777470974002339772,1777471008084185020,1777470872178002876
0,0,772,GEMM(13;12;10),1777470974002339772,1777471008086071228,1777470872455813052
0,0,773,GEMM(14;12;10),1777470974002339772,1777471008173755324,1777470872429379516
0,0,774,GEMM(15;12;10),1777470974002339772,1777471008086070204,1777470872468861884
0,0,786,SYRK(12;12;11),1777471009029110716,1777471034222213052,1777470872442545084
0,0,787,GEMM(13;12;11),1777471010807930812,1777471034240575420,1777470872495177660
0,0,788,GEMM(14;12;11),1777471010807822268,1777471034222295996,1777470872509289404
0,0,789,GEMM(15;12;11),1777471010807822268,1777471034222295996,1777470872482235324
0,0,796,POTRF(12;12),1777471034222596028,1777471034243737532,1777470872178010044
0,0,797,TRSM(13;12),1777471034243741628,1777471034373719996,1777470872455813052
0,0,798,TRSM(14;12),1777471034243742652,1777471034374450108,1777470872429379516
0,0,799,TRSM(15;12),1777471034243743676,1777471034374681532,1777470872468861884
