pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
1,0,144,TRSM(9;1),1777470062141018648,1777470062502887960,1777470062137654808
1,0,145,TRSM(10;1),1777470062472963608,1777470063301713432,1777470062422468120
1,0,146,TRSM(11;1),1777470062473301528,1777470063655589400,1777470062471675416
1,0,147,TRSM(12;1),1777470062472963608,1777470063144867352,1777470062434735640
1,0,148,TRSM(13;1),1777470062472527384,1777470063301715480,1777470062397755928
1,0,149,TRSM(14;1),1777470062473076248,1777470063655589400,1777470062459332120
1,0,150,TRSM(15;1),1777470062472964632,1777470063655589400,1777470062446946840
1,0,190,SYRK(5;5;1),1777470062503152152,1777470062564539928,1777470062385395224
1,0,191,GEMM(6;5;1),1777470062543541784,1777470062645945880,1777470062410115608
1,0,192,GEMM(7;5;1),1777470062856630808,1777470063134628376,1777470062807095832
1,0,193,GEMM(8;5;1),1777470062857138712,1777470063135428120,1777470062856073752
1,0,194,GEMM(9;5;1),1777470062856629784,1777470063133769240,1777470062794764824
1,0,228,SYRK(9;9;1),1777470062857112088,1777470063135030808,1777470062819400216
1,0,195,GEMM(10;5;1),1777470063301796376,1777470063655590424,1777470062831438360
1,0,229,GEMM(10;9;1),1777470063301797400,1777470064283193880,1777470062843714072
1,0,196,GEMM(11;5;1),1777470063655702040,1777470064283193880,1777470062385395224
1,0,230,GEMM(11;9;1),1777470063655701016,1777470064283193880,1777470062410114584
1,0,197,GEMM(12;5;1),1777470063145170456,1777470063655589400,1777470062807094808
1,0,231,GEMM(12;9;1),1777470063145170456,1777470063301713432,1777470062856073752
1,0,198,GEMM(13;5;1),1777470063301797400,1777470063655590424,1777470062794764824
1,0,232,GEMM(13;9;1),1777470063301796376,1777470063655590424,1777470062819401240
1,0,250,SYRK(13;13;1),1777470063301796376,1777470063655591448,1777470062831439384
1,0,199,GEMM(14;5;1),1777470063655702040,1777470064283193880,1777470062843714072
1,0,233,GEMM(14;9;1),1777470063655702040,1777470064283194904,1777470062385395224
1,0,251,GEMM(14;13;1),1777470063655701016,1777470064283193880,1777470062410115608
1,0,200,GEMM(15;5;1),1777470063655701016,1777470064283193880,1777470062807095832
1,0,234,GEMM(15;9;1),1777470063655702040,1777470064283194904,1777470062856073752
1,0,252,GEMM(15;13;1),1777470063655702040,1777470064285508120,1777470062794763800
1,0,295,SYRK(5;5;2),1777470181910103576,1777470194150350360,1777470062819401240
1,0,296,GEMM(6;5;2),1777470181910103576,1777470317134594584,1777470062831439384
1,0,297,GEMM(7;5;2),1777470194147198488,1777470317134408216,1777470062843714072
1,0,298,GEMM(8;5;2),1777470194147198488,1777470317134198296,1777470062503152152
1,0,299,GEMM(9;5;2),1777470194147198488,1777470317134411288,1777470062503376408
1,0,333,SYRK(9;9;2),1777470194147197464,1777470317134305816,1777470063576459800
1,0,300,GEMM(10;5;2),1777470194147198488,1777470317134305816,1777470064283189784
1,0,334,GEMM(10;9;2),1777470194147198488,1777470317134198296,1777470063145170456
1,0,301,GEMM(11;5;2),1777470194147199512,1777470317134198296,1777470063576458776
1,0,335,GEMM(11;9;2),1777470194147198488,1777470317135516184,1777470064283189784
1,0,302,GEMM(12;5;2),1777470194147200536,1777470317134603800,1777470064283190808
1,0,336,GEMM(12;9;2),1777470194147199512,1777470317134594584,1777470062643627544
1,0,303,GEMM(13;5;2),1777470194147200536,1777470317136345624,1777470062646744600
1,0,337,GEMM(13;9;2),1777470194147199512,1777470317133977112,1777470063576459800
1,0,355,SYRK(13;13;2),1777470194147199512,1777470317134466584,1777470064283189784
1,0,304,GEMM(14;5;2),1777470194147198488,1777470317244187160,1777470063145170456
1,0,338,GEMM(14;9;2),1777470194147198488,1777470317134769688,1777470063576458776
1,0,356,GEMM(14;13;2),1777470194147199512,1777470317134408216,1777470064283189784
1,0,305,GEMM(15;5;2),1777470194147199512,1777470317134593560,1777470064283281944
1,0,339,GEMM(15;9;2),1777470194147199512,1777470317133977112,1777470064283296280
1,0,357,GEMM(15;13;2),1777470194147199512,1777470317134877208,1777470064283261464
1,0,386,SYRK(5;5;3),1777470330496382488,1777470437978033688,1777470064283190808
1,0,387,GEMM(6;5;3),1777470330496223768,1777470437978106392,1777470064283189784
1,0,388,GEMM(7;5;3),1777470330496592408,1777470437978104344,1777470064283189784
1,0,389,GEMM(8;5;3),1777470330496252440,1777470437978034712,1777470064283190808
1,0,390,GEMM(9;5;3),1777470330496248344,1777470437978014232,1777470064283190808
1,0,424,SYRK(9;9;3),1777470319567362584,1777470437977926168,1777470064283282968
1,0,391,GEMM(10;5;3),1777470330496248344,1777470437978013208,1777470064283296280
1,0,425,GEMM(10;9;3),1777470319567362584,1777470330498982424,1777470064283261464
1,0,392,GEMM(11;5;3),1777470330497482264,1777470437978051096,1777470064283274776
1,0,426,GEMM(11;9;3),1777470330496248344,1777470437978036760,1777470064283305496
1,0,393,GEMM(12;5;3),1777470330496252440,1777470437978035736,1777470064285554200
1,0,427,GEMM(12;9;3),1777470330496224792,1777470437978033688,1777470317130583576
1,0,394,GEMM(13;5;3),1777470330496631320,1777470437978032664,1777470317149169176
1,0,428,GEMM(13;9;3),1777470330496225816,1777470437978112536,1777470317148299800
1,0,446,SYRK(13;13;3),1777470330496471576,1777470437978050072,1777470317147927064
1,0,395,GEMM(14;5;3),1777470330496248344,1777470437978020376,1777470317149298200
1,0,429,GEMM(14;9;3),1777470330497578520,1777470437978034712,1777470317153829400
1,0,447,GEMM(14;13;3),1777470330496224792,1777470437978036760,1777470317153136152
1,0,396,GEMM(15;5;3),1777470330496252440,1777470437983495704,1777470317148516888
1,0,430,GEMM(15;9;3),1777470330496382488,1777470437978014232,1777470317148847640
1,0,448,GEMM(15;13;3),1777470330496224792,1777470437978035736,1777470317149279768
1,0,464,SYRK(5;5;4),1777470438182144536,1777470477414194712,1777470317148505624
1,0,465,GEMM(6;5;4),1777470453056205336,1777470581906899480,1777470317152980504
1,0,466,GEMM(7;5;4),1777470438182144536,1777470477413519896,1777470317154754072
1,0,467,GEMM(8;5;4),1777470453056206360,1777470581906894360,1777470317154603544
1,0,468,GEMM(9;5;4),1777470438182145560,1777470581906912792,1777470317153925656
1,0,502,SYRK(9;9;4),1777470438182142488,1777470477407062552,1777470317244195352
1,0,469,GEMM(10;5;4),1777470453056206360,1777470581906911768,1777470317152017944
1,0,503,GEMM(10;9;4),1777470453056206360,1777470581906890264,1777470317149420056
1,0,470,GEMM(11;5;4),1777470453058652696,1777470581906909720,1777470317153631768
1,0,504,GEMM(11;9;4),1777470453056206360,1777470581906896408,1777470317153535512
1,0,471,GEMM(12;5;4),1777470438182145560,1777470477414193688,1777470317155334680
1,0,505,GEMM(12;9;4),1777470438182143512,1777470477413519896,1777470437978702360
1,0,472,GEMM(13;5;4),1777470453056206360,1777470581906905624,1777470437978756632
1,0,506,GEMM(13;9;4),1777470453056206360,1777470581906914840,1777470437978669592
1,0,524,SYRK(13;13;4),1777470453056206360,1777470581906886168,1777470437978712600
1,0,473,GEMM(14;5;4),1777470453056206360,1777470581906904600,1777470437978665496
1,0,507,GEMM(14;9;4),1777470453056206360,1777470581906904600,1777470437978549784
1,0,525,GEMM(14;13;4),1777470453056207384,1777470581906904600,1777470437978502680
1,0,474,GEMM(15;5;4),1777470453056207384,1777470581906894360,1777470420812396056
1,0,508,GEMM(15;9;4),1777470453056207384,1777470581906890264,1777470437978700312
1,0,526,GEMM(15;13;4),1777470453056207384,1777470581925715480,1777470437978777112
1,0,530,POTRF(5;5),1777470581906720280,1777470581928883736,1777470437978669592
1,0,531,TRSM(6;5),1777470581928889880,1777470582322012696,1777470437978721816
1,0,532,TRSM(7;5),1777470581928889880,1777470582281317912,1777470437978744344
1,0,533,TRSM(8;5),1777470581928889880,1777470582322012696,1777470437978681880
1,0,534,TRSM(9;5),1777470581928889880,1777470582281371160,1777470437978733080
1,0,535,TRSM(10;5),1777470581928889880,1777470582281403928,1777470437978707480
1,0,536,TRSM(11;5),1777470581928890904,1777470582322012696,1777470437978711576
1,0,537,TRSM(12;5),1777470581928889880,1777470582281371160,1777470437978783256
1,0,538,TRSM(13;5),1777470581928888856,1777470582281317912,1777470581907232280
1,0,539,TRSM(14;5),1777470582261235224,1777470582933025304,1777470582259654168
1,0,540,TRSM(15;5),1777470582260232728,1777470582763760152,1777470582185831960
1,0,568,SYRK(9;9;5),1777470582281403928,1777470582597358104,1777470582235025944
1,0,569,GEMM(10;9;5),1777470582321689112,1777470582605188632,1777470582210368024
1,0,570,GEMM(11;9;5),1777470582597358104,1777470582684927512,1777470582222722584
1,0,571,GEMM(12;9;5),1777470582281403928,1777470582605096472,1777470582247284248
1,0,572,GEMM(13;9;5),1777470582281403928,1777470582601853464,1777470582198085144
1,0,590,SYRK(13;13;5),1777470582281371160,1777470582597358104,1777470582173483544
1,0,573,GEMM(14;9;5),1777470582933086744,1777470583102958104,1777470582758847000
1,0,591,GEMM(14;13;5),1777470582933085720,1777470583100641816,1777470582745641496
1,0,574,GEMM(15;9;5),1777470582763970072,1777470583100641816,1777470582235025944
1,0,592,GEMM(15;13;5),1777470582763970072,1777470582931555864,1777470582210369048
1,0,623,SYRK(9;9;6),1777470694799697432,1777470782918479384,1777470582222722584
1,0,624,GEMM(10;9;6),1777470694799697432,1777470782917926424,1777470582247284248
1,0,625,GEMM(11;9;6),1777470694802092568,1777470782918153752,1777470582198085144
1,0,626,GEMM(12;9;6),1777470694802592280,1777470782918115864,1777470582173483544
1,0,627,GEMM(13;9;6),1777470694799697432,1777470783069294104,1777470582759144984
1,0,645,SYRK(13;13;6),1777470689148004888,1777470706323717656,1777470582745641496
1,0,628,GEMM(14;9;6),1777470694799697432,1777470782918272536,1777470582235025944
1,0,646,GEMM(14;13;6),1777470689148006936,1777470782918750744,1777470582210368024
1,0,629,GEMM(15;9;6),1777470694799698456,1777470782917905944,1777470582222722584
1,0,647,GEMM(15;13;6),1777470694799698456,1777470782917927448,1777470582247284248
1,0,668,SYRK(9;9;7),1777470785504188952,1777470862911104536,1777470582198085144
1,0,669,GEMM(10;9;7),1777470785504191000,1777470862911104536,1777470582173482520
1,0,670,GEMM(11;9;7),1777470832535236120,1777470872123058712,1777470582759144984
1,0,671,GEMM(12;9;7),1777470785504188952,1777470862911972888,1777470582745641496
1,0,672,GEMM(13;9;7),1777470785504191000,1777470862910849560,1777470582597357080
1,0,690,SYRK(13;13;7),1777470785504189976,1777470862911520280,1777470582281403928
1,0,673,GEMM(14;9;7),1777470785504192024,1777470871993541144,1777470582321689112
1,0,691,GEMM(14;13;7),1777470785504191000,1777470862911339032,1777470582597358104
1,0,674,GEMM(15;9;7),1777470785504188952,1777470862907141656,1777470582281403928
1,0,692,GEMM(15;13;7),1777470785504189976,1777470862911104536,1777470582281371160
1,0,704,SYRK(9;9;8),1777470872526734872,1777470887994502680,1777470583100638744
1,0,705,GEMM(10;9;8),1777470872526735896,1777470925589022232,1777470582763970072
1,0,706,GEMM(11;9;8),1777470887991679512,1777470925588988440,1777470582605096472
1,0,707,GEMM(12;9;8),1777470872526735896,1777470887994279448,1777470582683608600
1,0,708,GEMM(13;9;8),1777470887992310296,1777470925588988440,1777470582685003288
1,0,726,SYRK(13;13;8),1777470887991679512,1777470925588993560,1777470582682359320
1,0,709,GEMM(14;9;8),1777470887991938584,1777470925608606232,1777470582682359320
1,0,727,GEMM(14;13;8),1777470887991680536,1777470925588994584,1777470582605096472
1,0,710,GEMM(15;9;8),1777470887991756312,1777470925588987416,1777470583103020568
1,0,728,GEMM(15;13;8),1777470887991756312,1777470925588987416,1777470583100782104
1,0,732,POTRF(9;9),1777470925588853272,1777470925611822616,1777470583100749336
1,0,733,TRSM(10;9),1777470925611828760,1777470925961287192,1777470582931656216
1,0,734,TRSM(11;9),1777470925611829784,1777470925961287192,1777470782940575256
1,0,735,TRSM(12;9),1777470925611829784,1777470926051159576,1777470782939512344
1,0,736,TRSM(13;9),1777470925611828760,1777470925914586648,1777470782935032344
1,0,737,TRSM(14;9),1777470925611828760,1777470925961222680,1777470782936779288
1,0,738,TRSM(15;9),1777470925611829784,1777470925961322008,1777470783069319704
1,0,754,SYRK(13;13;9),1777470925914607128,1777470926051158552,1777470782912849432
1,0,755,GEMM(14;13;9),1777470925961316888,1777470926142704152,1777470925589287448
1,0,756,GEMM(15;13;9),1777470926051156504,1777470926145021464,1777470925856294424
1,0,775,SYRK(13;13;10),1777470974004539928,1777471005820197400,1777470925870482968
1,0,776,GEMM(14;13;10),1777470974004540952,1777471005817299480,1777470925899379224
1,0,777,GEMM(15;13;10),1777470974004540952,1777471006017917464,1777470925827690008
1,0,790,SYRK(13;13;11),1777471009072267800,1777471025824941592,1777470925842109976
1,0,791,GEMM(14;13;11),1777471025819422232,1777471034141788696,1777470925884917272
1,0,792,GEMM(15;13;11),1777471009072268824,1777471034011990552,1777470871997655576
1,0,800,SYRK(13;13;12),1777471034376122904,1777471045398129176,1777470925589296664
1,0,801,GEMM(14;13;12),1777471038236376600,1777471045416897048,1777470925856293400
1,0,802,GEMM(15;13;12),1777471038235994648,1777471045398178328,1777470925870482968
1,0,806,POTRF(13;13),1777471045398561304,1777471045420047896,1777470925899379224
1,0,807,TRSM(14;13),1777471045420054040,1777471045508518424,1777470925827688984
1,0,808,TRSM(15;13),1777471045420053016,1777471045509435928,1777470925842108952
