Hello from rank: 1
Hello from rank: 0
Rank: 0 | Device count: 2 | Using device: 0 
Rank: 1 | Device count: 2 | Using device: 1 
Hello from NVSHMEM_PE=0/2
2 GPUs detected, asked to use 2 GPUs
TILED with N=2400 (2 of 1200x1200 tiles)
SM Limit per kernel = 20
cuBLAS workspace = 256 kB
totalNodes=4
bufferSize=5920
tileSize=262144
device 0 | 0 run | time (s): 0.0228
Total time used (s): 0.0228
Starting monitoring (interval: 0.01s)
Output file: /tmp/job_137477_gpu_1.csv

Signal SIGTERM received. Stopping monitoring...
Signal handler attempting to save data to /tmp/job_137477_gpu_1.csv...
Saving 443 data points to /tmp/job_137477_gpu_1.csv...
Data saved successfully to /tmp/job_137477_gpu_1.csv
Exiting due to signal.
Main: Shutting down NVML.
Starting monitoring (interval: 0.01s)
Output file: /tmp/job_137477_gpu_0.csv

Signal SIGTERM received. Stopping monitoring...
Signal handler attempting to save data to /tmp/job_137477_gpu_0.csv...
Saving 447 data points to /tmp/job_137477_gpu_0.csv...
Data saved successfully to /tmp/job_137477_gpu_0.csv
Exiting due to signal.
Main: Shutting down NVML.
--- BEGIN PROFILER DATA GPU 0 ---
timestamp,datetime,power_w,total_energy_mj,gpu_freq_mhz,mem_freq_mhz,temperature_c,gpu_util_pct,mem_util_pct
1774305408.0016084,2026-03-23T23:36:48.001608,15.814,135320546,210,405,25,0,0
1774305408.024714,2026-03-23T23:36:48.024714,15.814,135320546,210,405,25,0,0
1774305408.0379176,2026-03-23T23:36:48.037918,15.814,135320546,210,405,25,0,0
1774305408.050993,2026-03-23T23:36:48.050993,15.814,135320546,210,405,25,0,0
1774305408.064038,2026-03-23T23:36:48.064038,15.814,135322146,210,405,25,0,0
1774305408.0770912,2026-03-23T23:36:48.077091,15.814,135322146,210,405,25,0,0
1774305408.0902138,2026-03-23T23:36:48.090214,15.814,135322146,210,405,25,0,0
1774305408.1033506,2026-03-23T23:36:48.103351,15.814,135322146,210,405,25,0,0
1774305408.1164987,2026-03-23T23:36:48.116499,15.814,135322146,210,405,25,0,0
1774305408.1295297,2026-03-23T23:36:48.129530,15.814,135322146,210,405,25,0,0
1774305408.142785,2026-03-23T23:36:48.142785,15.814,135322146,210,405,25,0,0
1774305408.1557972,2026-03-23T23:36:48.155797,15.814,135323728,210,405,25,0,0
1774305408.1692853,2026-03-23T23:36:48.169285,15.814,135323728,210,405,25,0,0
1774305408.1823823,2026-03-23T23:36:48.182382,15.814,135323728,210,405,25,0,0
1774305408.1954362,2026-03-23T23:36:48.195436,15.814,135323728,210,405,25,0,0
1774305408.2085109,2026-03-23T23:36:48.208511,15.814,135323728,210,405,25,0,0
1774305408.2215326,2026-03-23T23:36:48.221533,15.814,135323728,210,405,25,0,0
1774305408.2345548,2026-03-23T23:36:48.234555,15.814,135323728,210,405,25,0,0
1774305408.2477086,2026-03-23T23:36:48.247709,15.814,135323728,210,405,25,0,0
1774305408.2607803,2026-03-23T23:36:48.260780,15.814,135325318,210,405,25,0,0
1774305408.2738006,2026-03-23T23:36:48.273801,15.814,135325318,210,405,25,0,0
