timestamp,datetime,power_w,total_energy_mj,gpu_freq_mhz,mem_freq_mhz,temperature_c,gpu_util_pct,mem_util_pct
1774605643.2499893,2026-03-27T11:00:43.249989,28.106,82330,2040,6251,44,0,0
1774605643.271942,2026-03-27T11:00:43.271942,28.106,82330,2040,6251,44,0,0
1774605643.2856436,2026-03-27T11:00:43.285644,28.106,82330,2040,6251,44,0,0
1774605643.2986023,2026-03-27T11:00:43.298602,28.106,82330,2040,6251,44,0,0
1774605643.3109975,2026-03-27T11:00:43.310997,28.106,82330,2040,6251,44,0,0
1774605643.3263896,2026-03-27T11:00:43.326390,28.106,82330,2040,6251,44,0,0
1774605643.3392017,2026-03-27T11:00:43.339202,28.106,85150,2040,6251,44,0,0
1774605643.3520498,2026-03-27T11:00:43.352050,28.106,85150,2040,6251,44,0,0
1774605643.364386,2026-03-27T11:00:43.364386,28.106,85150,2040,6251,44,0,0
1774605643.3788223,2026-03-27T11:00:43.378822,28.106,85150,2040,6251,44,0,0
1774605643.3916616,2026-03-27T11:00:43.391662,28.106,85150,2040,6251,44,0,0
1774605643.406145,2026-03-27T11:00:43.406145,28.106,85150,2040,6251,44,0,0
1774605643.4186468,2026-03-27T11:00:43.418647,27.98,85150,2040,6251,44,0,0
1774605643.4307632,2026-03-27T11:00:43.430763,27.98,85150,2040,6251,44,0,0
1774605643.4476998,2026-03-27T11:00:43.447700,27.98,87938,2040,6251,44,0,0
1774605643.464172,2026-03-27T11:00:43.464172,27.98,87938,2040,6251,44,0,0
1774605643.4887078,2026-03-27T11:00:43.488708,27.98,87938,2040,6251,44,0,0
1774605643.5041046,2026-03-27T11:00:43.504105,27.98,87938,2040,6251,44,0,0
1774605643.5186987,2026-03-27T11:00:43.518699,27.992,87938,2040,6251,45,0,0
1774605643.5457113,2026-03-27T11:00:43.545711,27.992,90791,2040,6251,45,0,0
1774605643.5587611,2026-03-27T11:00:43.558761,27.992,90791,2040,6251,45,0,0
1774605643.5710168,2026-03-27T11:00:43.571017,27.992,90791,2040,6251,44,0,0
1774605643.5987108,2026-03-27T11:00:43.598711,27.992,90791,2040,6251,44,0,0
1774605643.6126459,2026-03-27T11:00:43.612646,27.992,90791,2040,6251,44,0,0
1774605643.6265304,2026-03-27T11:00:43.626530,28.193,90791,2040,6251,44,0,0
1774605643.6574564,2026-03-27T11:00:43.657456,28.193,93616,2040,6251,44,0,0
1774605643.6726217,2026-03-27T11:00:43.672622,28.193,93616,2040,6251,44,0,0
1774605643.6853094,2026-03-27T11:00:43.685309,28.193,93616,2040,6251,44,0,0
1774605643.6993272,2026-03-27T11:00:43.699327,28.193,93616,2040,6251,44,0,0
1774605643.7120986,2026-03-27T11:00:43.712099,28.193,93616,2040,6251,44,0,0
1774605643.7270875,2026-03-27T11:00:43.727087,28.209,93616,2040,6251,44,0,0
1774605643.7395809,2026-03-27T11:00:43.739581,28.209,96425,2040,6251,44,0,0
1774605643.7518637,2026-03-27T11:00:43.751864,28.209,96425,2040,6251,44,0,0
1774605643.7643058,2026-03-27T11:00:43.764306,28.209,96425,2040,6251,44,0,0
1774605643.7841728,2026-03-27T11:00:43.784173,28.209,96425,2040,6251,44,0,0
1774605643.8005283,2026-03-27T11:00:43.800528,28.209,96425,2040,6251,44,0,0
1774605643.8129513,2026-03-27T11:00:43.812951,28.209,96425,2040,6251,44,0,0
1774605643.825305,2026-03-27T11:00:43.825305,28.075,96425,2040,6251,44,0,0
1774605643.8384588,2026-03-27T11:00:43.838459,28.075,96425,2040,6251,44,0,0
1774605643.8505015,2026-03-27T11:00:43.850502,28.075,99244,2040,6251,44,0,0
1774605643.8627212,2026-03-27T11:00:43.862721,28.075,99244,2040,6251,44,0,0
1774605643.8747694,2026-03-27T11:00:43.874769,28.075,99244,2040,6251,44,0,0
1774605643.8872356,2026-03-27T11:00:43.887236,28.075,99244,2040,6251,44,0,0
1774605643.8995576,2026-03-27T11:00:43.899558,28.075,99244,2040,6251,44,0,0
1774605643.9118288,2026-03-27T11:00:43.911829,28.075,99244,2040,6251,44,0,0
1774605643.9241667,2026-03-27T11:00:43.924167,28.104,99244,2040,6251,44,0,0
1774605643.9386218,2026-03-27T11:00:43.938622,28.104,102010,2040,6251,44,0,0
1774605643.951819,2026-03-27T11:00:43.951819,28.104,102010,2040,6251,44,0,0
1774605643.964235,2026-03-27T11:00:43.964235,28.104,102010,2040,6251,44,0,0
1774605643.9786873,2026-03-27T11:00:43.978687,28.104,102010,2040,6251,44,0,0
1774605643.9908848,2026-03-27T11:00:43.990885,28.104,102010,2040,6251,44,0,0
1774605644.0033095,2026-03-27T11:00:44.003309,28.104,102010,2040,6251,44,0,0
1774605644.0184145,2026-03-27T11:00:44.018414,28.259,102010,2040,6251,44,0,0
1774605644.030668,2026-03-27T11:00:44.030668,28.259,102010,2040,6251,44,0,0
1774605644.0429919,2026-03-27T11:00:44.042992,28.259,104806,2040,6251,44,0,0
1774605644.0613182,2026-03-27T11:00:44.061318,28.259,104806,2040,6251,44,0,0
1774605644.0735312,2026-03-27T11:00:44.073531,28.259,104806,2040,6251,44,0,0
1774605644.0860593,2026-03-27T11:00:44.086059,28.259,104806,2040,6251,44,0,0
1774605644.0986774,2026-03-27T11:00:44.098677,28.259,104806,2040,6251,44,0,0
1774605644.111908,2026-03-27T11:00:44.111908,28.259,104806,2040,6251,44,0,0
1774605644.1268823,2026-03-27T11:00:44.126882,28.237,104806,2040,6251,44,0,0
1774605644.1396265,2026-03-27T11:00:44.139627,28.237,107607,2040,6251,44,0,0
1774605644.1520894,2026-03-27T11:00:44.152089,28.237,107607,2040,6251,44,0,0
1774605644.1663687,2026-03-27T11:00:44.166369,28.237,107607,2040,6251,44,0,0
1774605644.1787465,2026-03-27T11:00:44.178746,28.237,107607,2040,6251,44,0,0
1774605644.1910233,2026-03-27T11:00:44.191023,28.237,107607,2040,6251,44,0,0
1774605644.203666,2026-03-27T11:00:44.203666,28.237,107607,2040,6251,44,0,0
1774605644.2184024,2026-03-27T11:00:44.218402,28.376,107607,2040,6251,44,0,0
1774605644.2306383,2026-03-27T11:00:44.230638,28.376,107607,2040,6251,44,0,0
1774605644.2429926,2026-03-27T11:00:44.242993,28.376,110395,2040,6251,44,0,0
1774605644.2606843,2026-03-27T11:00:44.260684,28.376,110395,2040,6251,44,0,0
1774605644.2728424,2026-03-27T11:00:44.272842,28.376,110395,2040,6251,44,0,0
1774605644.2853043,2026-03-27T11:00:44.285304,28.376,110395,2040,6251,44,0,0
1774605644.2985363,2026-03-27T11:00:44.298536,28.376,110395,2040,6251,44,0,0
1774605644.3109028,2026-03-27T11:00:44.310903,28.376,110395,2040,6251,44,0,0
1774605644.3232288,2026-03-27T11:00:44.323229,28.351,110395,2040,6251,44,0,0
1774605644.3383179,2026-03-27T11:00:44.338318,28.351,110395,2040,6251,44,0,0
1774605644.3505294,2026-03-27T11:00:44.350529,28.351,113229,2040,6251,44,0,0
1774605644.3629398,2026-03-27T11:00:44.362940,28.351,113229,2040,6251,44,0,0
1774605644.379568,2026-03-27T11:00:44.379568,28.351,113229,2040,6251,44,0,0
1774605644.3919098,2026-03-27T11:00:44.391910,28.351,113229,2040,6251,44,0,0
1774605644.4047265,2026-03-27T11:00:44.404727,28.351,113229,2040,6251,44,0,0
1774605644.418366,2026-03-27T11:00:44.418366,28.403,113229,2040,6251,44,0,0
