====================================================
START_EXPERIMENT: BENCH=cholesky_mustard_FREQ=2040_TILE=4_N=2400_R=1
====================================================
Setting GPUs to 2040MHz...
Attempting to set GPU freq to 2040 MHz (using default memory freq 6251 MHz)...
Successfully set GPU frequency.
Attempting to set GPU freq to 2040 MHz (using default memory freq 6251 MHz)...
Successfully set GPU frequency.
Running cholesky_mustard...
Starting monitoring (interval: 0.01s)
Output file: /tmp/job_166987_cholesky_mustard_2040_4_gpu_0.csv

Signal SIGTERM received. Stopping monitoring...
Signal handler attempting to save data to /tmp/job_166987_cholesky_mustard_2040_4_gpu_0.csv...
Saving 481 data points to /tmp/job_166987_cholesky_mustard_2040_4_gpu_0.csv...
Data saved successfully to /tmp/job_166987_cholesky_mustard_2040_4_gpu_0.csv
Exiting due to signal.
Main: Shutting down NVML.
Starting monitoring (interval: 0.01s)
Output file: /tmp/job_166987_cholesky_mustard_2040_4_gpu_1.csv

Signal SIGTERM received. Stopping monitoring...
Signal handler attempting to save data to /tmp/job_166987_cholesky_mustard_2040_4_gpu_1.csv...
Saving 484 data points to /tmp/job_166987_cholesky_mustard_2040_4_gpu_1.csv...
Data saved successfully to /tmp/job_166987_cholesky_mustard_2040_4_gpu_1.csv
Exiting due to signal.
Main: Shutting down NVML.
Reset to default clocks
Reset to default clocks
--- BEGIN CSV_DATA|cholesky_mustard|2040|4|4 ---
timestamp,datetime,power_w,total_energy_mj,gpu_freq_mhz,mem_freq_mhz,temperature_c,gpu_util_pct,mem_util_pct
1775047419.1456537,2026-04-01T14:43:39.145654,12.335,343294474,210,405,28,0,0
1775047419.1872818,2026-04-01T14:43:39.187282,12.335,343294474,210,405,28,0,0
1775047419.2029226,2026-04-01T14:43:39.202923,12.335,343295849,210,405,28,0,0
1775047419.218198,2026-04-01T14:43:39.218198,12.335,343295849,210,405,28,0,0
1775047419.23437,2026-04-01T14:43:39.234370,12.335,343295849,210,405,28,0,0
1775047419.2497506,2026-04-01T14:43:39.249751,12.335,343295849,210,405,28,0,0
1775047419.2651098,2026-04-01T14:43:39.265110,12.335,343295849,210,405,28,0,0
1775047419.2803717,2026-04-01T14:43:39.280372,12.335,343295849,210,405,28,0,0
1775047419.298053,2026-04-01T14:43:39.298053,12.335,343295849,210,405,28,0,0
1775047419.313375,2026-04-01T14:43:39.313375,12.335,343297176,210,405,28,0,0
1775047419.3287678,2026-04-01T14:43:39.328768,12.335,343297176,210,405,28,0,0
1775047419.3443332,2026-04-01T14:43:39.344333,12.335,343297176,210,405,28,0,0
1775047419.3599184,2026-04-01T14:43:39.359918,12.335,343297176,210,405,28,0,0
1775047419.3753092,2026-04-01T14:43:39.375309,12.335,343297176,210,405,28,0,0
1775047419.390756,2026-04-01T14:43:39.390756,12.335,343297176,210,405,28,0,0
1775047419.4067676,2026-04-01T14:43:39.406768,12.335,343298531,210,405,28,0,0
1775047419.4226708,2026-04-01T14:43:39.422671,12.335,343298531,210,405,28,0,0
1775047419.437983,2026-04-01T14:43:39.437983,12.335,343298531,210,405,28,0,0
1775047419.4534197,2026-04-01T14:43:39.453420,12.335,343298531,210,405,28,0,0
1775047419.468641,2026-04-01T14:43:39.468641,12.335,343298531,210,405,28,0,0
1775047419.4869604,2026-04-01T14:43:39.486960,12.335,343298531,210,405,28,0,0
1775047419.5023575,2026-04-01T14:43:39.502357,12.335,343299860,210,405,28,0,0
1775047419.518559,2026-04-01T14:43:39.518559,12.335,343299860,210,405,28,0,0
1775047419.5340664,2026-04-01T14:43:39.534066,12.335,343299860,210,405,28,0,0
1775047419.5501084,2026-04-01T14:43:39.550108,13.159,343299860,210,405,28,0,0
1775047419.565725,2026-04-01T14:43:39.565725,13.159,343299860,210,405,28,0,0
1775047419.5813675,2026-04-01T14:43:39.581367,13.159,343299860,210,405,28,0,0
1775047419.596828,2026-04-01T14:43:39.596828,13.159,343299860,210,405,28,0,0
1775047419.6145513,2026-04-01T14:43:39.614551,13.159,343301212,210,405,28,0,0
1775047419.6302373,2026-04-01T14:43:39.630237,13.159,343301212,210,405,28,0,0
1775047419.6456788,2026-04-01T14:43:39.645679,13.159,343301212,210,405,28,0,0
1775047419.6612158,2026-04-01T14:43:39.661216,13.159,343301212,210,405,28,0,0
1775047419.676726,2026-04-01T14:43:39.676726,13.159,343301212,210,405,28,0,0
1775047419.6921484,2026-04-01T14:43:39.692148,13.159,343301212,210,405,28,0,0
1775047419.7076383,2026-04-01T14:43:39.707638,13.159,343302553,210,405,28,0,0
1775047419.723901,2026-04-01T14:43:39.723901,13.159,343302553,210,405,28,0,0
1775047419.7397258,2026-04-01T14:43:39.739726,13.159,343302553,210,405,28,0,0
1775047419.7551632,2026-04-01T14:43:39.755163,13.159,343302553,210,405,28,0,0
1775047419.7709298,2026-04-01T14:43:39.770930,13.159,343302553,210,405,28,0,0
1775047419.7862256,2026-04-01T14:43:39.786226,13.159,343302553,210,405,28,0,0
1775047419.80183,2026-04-01T14:43:39.801830,13.159,343303873,210,405,28,0,0
1775047419.8172884,2026-04-01T14:43:39.817288,13.159,343303873,210,405,28,0,0
1775047419.8332012,2026-04-01T14:43:39.833201,13.159,343303873,210,405,28,0,0
1775047419.848805,2026-04-01T14:43:39.848805,13.159,343303873,210,405,28,0,0
1775047419.8648233,2026-04-01T14:43:39.864823,13.159,343303873,210,405,28,0,0
1775047419.8802578,2026-04-01T14:43:39.880258,13.159,343303873,210,405,28,0,0
1775047419.8956635,2026-04-01T14:43:39.895663,13.159,343303873,210,405,28,0,0
1775047419.9111402,2026-04-01T14:43:39.911140,13.159,343305236,210,405,28,0,0
1775047419.9289298,2026-04-01T14:43:39.928930,13.159,343305236,210,405,28,0,0
1775047419.944531,2026-04-01T14:43:39.944531,13.159,343305236,210,405,28,0,0
1775047419.960106,2026-04-01T14:43:39.960106,13.159,343305236,210,405,28,0,0
1775047419.975731,2026-04-01T14:43:39.975731,13.159,343305236,210,405,28,0,0
1775047419.992421,2026-04-01T14:43:39.992421,13.159,343305236,210,405,28,0,0
1775047420.0080168,2026-04-01T14:43:40.008017,13.159,343306574,210,405,28,0,0
1775047420.0235984,2026-04-01T14:43:40.023598,13.159,343306574,210,405,28,0,0
1775047420.039322,2026-04-01T14:43:40.039322,13.159,343306574,210,405,28,0,0
1775047420.0548549,2026-04-01T14:43:40.054855,13.159,343306574,210,405,28,0,0
1775047420.0712743,2026-04-01T14:43:40.071274,13.159,343306574,210,405,28,0,0
1775047420.090205,2026-04-01T14:43:40.090205,13.159,343306574,210,405,28,0,0
1775047420.1060865,2026-04-01T14:43:40.106086,13.159,343307909,210,405,28,0,0
1775047420.1242476,2026-04-01T14:43:40.124248,13.159,343307909,210,405,28,0,0
1775047420.1397338,2026-04-01T14:43:40.139734,13.159,343307909,210,405,28,0,0
1775047420.1554418,2026-04-01T14:43:40.155442,13.159,343307909,210,405,28,0,0
1775047420.170786,2026-04-01T14:43:40.170786,13.159,343307909,210,405,28,0,0
1775047420.18718,2026-04-01T14:43:40.187180,13.159,343307909,210,405,28,0,0
1775047420.2025661,2026-04-01T14:43:40.202566,13.159,343309251,210,405,28,0,0
1775047420.2209566,2026-04-01T14:43:40.220957,13.159,343309251,210,405,28,0,0
1775047420.241725,2026-04-01T14:43:40.241725,13.159,343309251,210,405,28,0,0
1775047420.2596552,2026-04-01T14:43:40.259655,13.159,343309251,210,405,28,0,0
1775047420.2756069,2026-04-01T14:43:40.275607,13.159,343309251,210,405,28,0,0
1775047420.2911446,2026-04-01T14:43:40.291145,13.159,343309251,210,405,28,0,0
1775047420.306619,2026-04-01T14:43:40.306619,13.159,343310579,210,405,28,0,0
1775047420.322255,2026-04-01T14:43:40.322255,13.159,343310579,210,405,28,0,0
1775047420.3400042,2026-04-01T14:43:40.340004,13.159,343310579,210,405,28,0,0
1775047420.3553984,2026-04-01T14:43:40.355398,13.159,343310579,210,405,28,0,0
1775047420.370819,2026-04-01T14:43:40.370819,13.159,343310579,210,405,28,0,0
1775047420.3863099,2026-04-01T14:43:40.386310,13.159,343310579,210,405,28,0,0
1775047420.4019213,2026-04-01T14:43:40.401921,13.159,343311902,210,405,28,0,0
1775047420.417157,2026-04-01T14:43:40.417157,13.159,343311902,210,405,28,0,0
1775047420.432777,2026-04-01T14:43:40.432777,13.159,343311902,210,405,28,0,0
1775047420.4486907,2026-04-01T14:43:40.448691,13.159,343311902,210,405,28,0,0
1775047420.4646487,2026-04-01T14:43:40.464649,13.159,343311902,210,405,28,0,0
1775047420.4855251,2026-04-01T14:43:40.485525,13.159,343311902,210,405,28,0,0
1775047420.5008588,2026-04-01T14:43:40.500859,13.159,343313252,210,405,28,0,0
1775047420.51667,2026-04-01T14:43:40.516670,13.159,343313252,210,405,28,0,0
1775047420.532191,2026-04-01T14:43:40.532191,13.159,343313252,210,405,28,0,0
1775047420.5497992,2026-04-01T14:43:40.549799,13.159,343313252,210,405,28,0,0
1775047420.5652328,2026-04-01T14:43:40.565233,13.159,343313252,210,405,28,0,0
1775047420.5807605,2026-04-01T14:43:40.580760,13.986,343313252,210,405,28,0,0
1775047420.5961926,2026-04-01T14:43:40.596193,13.986,343313252,210,405,28,0,3
1775047420.6119387,2026-04-01T14:43:40.611939,13.986,343314607,210,405,28,0,3
1775047420.6275313,2026-04-01T14:43:40.627531,13.986,343314607,210,405,28,0,3
1775047420.6429205,2026-04-01T14:43:40.642920,13.986,343314607,210,405,28,0,3
1775047420.658903,2026-04-01T14:43:40.658903,13.986,343314607,210,405,28,0,3
1775047420.6746562,2026-04-01T14:43:40.674656,13.986,343314607,210,405,28,0,3
1775047420.6900373,2026-04-01T14:43:40.690037,13.986,343314607,210,405,28,0,3
1775047420.7055948,2026-04-01T14:43:40.705595,13.986,343315937,210,405,28,0,3
1775047420.7208343,2026-04-01T14:43:40.720834,13.986,343315937,210,405,28,0,3
1775047420.7363684,2026-04-01T14:43:40.736368,13.986,343315937,210,405,28,0,3
1775047420.7518218,2026-04-01T14:43:40.751822,13.986,343315937,210,405,28,0,3
1775047420.7672946,2026-04-01T14:43:40.767295,13.986,343315937,210,405,28,0,3
1775047420.7824697,2026-04-01T14:43:40.782470,13.986,343315937,210,405,28,0,3
1775047420.7982917,2026-04-01T14:43:40.798292,13.986,343315937,210,405,28,0,3
1775047420.8135703,2026-04-01T14:43:40.813570,13.986,343317263,210,405,28,0,3
1775047420.8290715,2026-04-01T14:43:40.829072,13.986,343317263,210,405,28,0,3
1775047420.8442442,2026-04-01T14:43:40.844244,13.986,343317263,210,405,28,0,3
1775047420.8618553,2026-04-01T14:43:40.861855,13.986,343317263,210,405,28,0,3
1775047420.8771238,2026-04-01T14:43:40.877124,13.986,343317263,210,405,28,0,3
1775047420.8945253,2026-04-01T14:43:40.894525,13.986,343317263,210,405,28,0,3
1775047420.9099264,2026-04-01T14:43:40.909926,13.986,343318617,210,405,28,0,3
1775047420.9249976,2026-04-01T14:43:40.924998,13.986,343318617,210,405,28,0,3
1775047420.9404845,2026-04-01T14:43:40.940485,13.986,343318617,210,405,28,0,3
1775047420.9557455,2026-04-01T14:43:40.955745,13.986,343318617,210,405,28,0,3
1775047420.9711788,2026-04-01T14:43:40.971179,13.986,343318617,210,405,28,0,3
1775047420.9862428,2026-04-01T14:43:40.986243,13.986,343318617,210,405,28,0,3
1775047421.001561,2026-04-01T14:43:41.001561,13.986,343319952,210,405,28,0,3
1775047421.0170143,2026-04-01T14:43:41.017014,13.986,343319952,210,405,28,0,3
1775047421.0326293,2026-04-01T14:43:41.032629,13.986,343319952,210,405,28,0,3
1775047421.0475974,2026-04-01T14:43:41.047597,13.986,343319952,210,405,28,0,3
1775047421.0652409,2026-04-01T14:43:41.065241,13.986,343319952,210,405,28,0,3
1775047421.0805566,2026-04-01T14:43:41.080557,13.986,343319952,210,405,28,0,3
1775047421.0959322,2026-04-01T14:43:41.095932,13.986,343319952,210,405,28,0,3
1775047421.1113644,2026-04-01T14:43:41.111364,13.986,343321303,210,405,28,0,3
1775047421.1267948,2026-04-01T14:43:41.126795,13.986,343321303,210,405,28,0,3
1775047421.1421607,2026-04-01T14:43:41.142161,13.986,343321303,210,405,28,0,3
1775047421.157562,2026-04-01T14:43:41.157562,13.986,343321303,210,405,28,0,3
1775047421.1737118,2026-04-01T14:43:41.173712,13.986,343321303,210,405,28,0,3
1775047421.1893535,2026-04-01T14:43:41.189353,13.986,343321303,210,405,28,0,3
1775047421.2047546,2026-04-01T14:43:41.204755,13.986,343322637,210,405,28,0,3
1775047421.220631,2026-04-01T14:43:41.220631,13.986,343322637,210,405,28,0,3
1775047421.2358866,2026-04-01T14:43:41.235887,13.986,343322637,210,405,28,0,3
1775047421.2514555,2026-04-01T14:43:41.251456,13.986,343322637,210,405,28,0,3
1775047421.2668881,2026-04-01T14:43:41.266888,13.986,343322637,210,405,28,0,3
1775047421.2824516,2026-04-01T14:43:41.282452,13.986,343322637,210,405,28,0,3
1775047421.2977095,2026-04-01T14:43:41.297709,13.986,343322637,210,405,28,0,3
1775047421.3137412,2026-04-01T14:43:41.313741,13.986,343323981,210,405,28,0,3
1775047421.3291268,2026-04-01T14:43:41.329127,13.986,343323981,210,405,28,0,3
1775047421.3445635,2026-04-01T14:43:41.344563,13.986,343323981,210,405,28,0,3
1775047421.35978,2026-04-01T14:43:41.359780,13.986,343323981,210,405,28,0,3
1775047421.3774211,2026-04-01T14:43:41.377421,13.986,343323981,210,405,28,0,3
1775047421.392733,2026-04-01T14:43:41.392733,13.986,343323981,210,405,28,0,3
1775047421.4080546,2026-04-01T14:43:41.408055,13.986,343325317,210,405,28,0,3
1775047421.4236562,2026-04-01T14:43:41.423656,13.986,343325317,210,405,28,0,3
1775047421.439268,2026-04-01T14:43:41.439268,13.986,343325317,210,405,28,0,3
1775047421.4547777,2026-04-01T14:43:41.454778,13.986,343325317,210,405,28,0,3
1775047421.4701343,2026-04-01T14:43:41.470134,13.986,343325317,210,405,28,0,3
1775047421.4860406,2026-04-01T14:43:41.486041,13.986,343325317,210,405,28,0,3
1775047421.501703,2026-04-01T14:43:41.501703,13.986,343326650,210,405,28,0,3
1775047421.518017,2026-04-01T14:43:41.518017,13.596,343326650,210,405,28,0,3
1775047421.5335855,2026-04-01T14:43:41.533586,13.596,343326650,210,405,28,0,3
1775047421.5491815,2026-04-01T14:43:41.549181,13.596,343326650,210,405,28,0,3
1775047421.5648549,2026-04-01T14:43:41.564855,13.596,343326650,210,405,28,0,3
1775047421.5805197,2026-04-01T14:43:41.580520,13.596,343326650,210,405,28,0,3
1775047421.596086,2026-04-01T14:43:41.596086,13.596,343326650,210,405,28,0,3
1775047421.6113608,2026-04-01T14:43:41.611361,13.596,343328015,210,405,28,0,3
1775047421.627501,2026-04-01T14:43:41.627501,13.596,343328015,210,405,28,0,3
1775047421.6429167,2026-04-01T14:43:41.642917,13.596,343328015,210,405,28,0,0
1775047421.6583774,2026-04-01T14:43:41.658377,13.596,343328015,210,405,28,0,0
1775047421.6736612,2026-04-01T14:43:41.673661,13.596,343328015,210,405,28,0,0
1775047421.6913354,2026-04-01T14:43:41.691335,13.596,343328015,210,405,28,0,0
1775047421.706769,2026-04-01T14:43:41.706769,13.596,343329349,210,405,28,0,0
1775047421.7223918,2026-04-01T14:43:41.722392,13.596,343329349,210,405,28,0,0
1775047421.7379377,2026-04-01T14:43:41.737938,13.596,343329349,210,405,28,0,0
1775047421.753429,2026-04-01T14:43:41.753429,13.596,343329349,210,405,28,0,0
1775047421.7690234,2026-04-01T14:43:41.769023,13.596,343329349,210,405,28,0,0
1775047421.7845185,2026-04-01T14:43:41.784518,13.596,343329349,210,405,28,0,0
1775047421.800551,2026-04-01T14:43:41.800551,13.596,343330680,210,405,28,0,0
1775047421.8164735,2026-04-01T14:43:41.816473,13.596,343330680,210,405,28,0,0
1775047421.8320339,2026-04-01T14:43:41.832034,13.596,343330680,210,405,28,0,0
1775047421.8475244,2026-04-01T14:43:41.847524,13.596,343330680,210,405,28,0,0
1775047421.8629358,2026-04-01T14:43:41.862936,13.596,343330680,210,405,28,0,0
1775047421.8784497,2026-04-01T14:43:41.878450,13.596,343330680,210,405,28,0,0
1775047421.893693,2026-04-01T14:43:41.893693,13.596,343330680,210,405,28,0,0
1775047421.9091876,2026-04-01T14:43:41.909188,13.596,343332040,210,405,28,0,0
1775047421.9244606,2026-04-01T14:43:41.924461,13.596,343332040,210,405,28,0,0
1775047421.9404213,2026-04-01T14:43:41.940421,13.596,343332040,210,405,28,0,0
1775047421.9557257,2026-04-01T14:43:41.955726,13.596,343332040,210,405,28,0,0
1775047421.9710398,2026-04-01T14:43:41.971040,13.596,343332040,210,405,28,0,0
1775047421.9859562,2026-04-01T14:43:41.985956,13.596,343332040,210,405,28,0,0
1775047422.0037656,2026-04-01T14:43:42.003766,13.596,343333368,210,405,28,0,0
1775047422.019629,2026-04-01T14:43:42.019629,13.596,343333368,210,405,28,0,0
1775047422.0351365,2026-04-01T14:43:42.035136,13.596,343333368,210,405,28,0,0
1775047422.05059,2026-04-01T14:43:42.050590,13.596,343333368,210,405,28,0,0
1775047422.0662222,2026-04-01T14:43:42.066222,13.596,343333368,210,405,28,0,0
1775047422.0817795,2026-04-01T14:43:42.081779,13.596,343333368,210,405,28,0,0
1775047422.0971868,2026-04-01T14:43:42.097187,13.596,343333368,210,405,28,0,0
1775047422.113026,2026-04-01T14:43:42.113026,13.596,343334707,210,405,28,0,0
1775047422.1287782,2026-04-01T14:43:42.128778,13.596,343334707,210,405,28,0,0
1775047422.1442854,2026-04-01T14:43:42.144285,13.596,343334707,210,405,28,0,0
1775047422.1597478,2026-04-01T14:43:42.159748,13.596,343334707,210,405,28,0,0
1775047422.1749916,2026-04-01T14:43:42.174992,13.596,343334707,210,405,28,0,0
1775047422.190602,2026-04-01T14:43:42.190602,13.596,343334707,210,405,28,0,0
1775047422.2059822,2026-04-01T14:43:42.205982,13.596,343336033,210,405,28,0,0
1775047422.2217636,2026-04-01T14:43:42.221764,13.596,343336033,210,405,28,0,0
1775047422.2370715,2026-04-01T14:43:42.237072,13.596,343336033,210,405,28,0,0
1775047422.2531412,2026-04-01T14:43:42.253141,13.596,343336033,210,405,28,0,0
1775047422.2685614,2026-04-01T14:43:42.268561,13.596,343336033,210,405,28,0,0
1775047422.2843423,2026-04-01T14:43:42.284342,13.596,343336033,210,405,28,0,0
1775047422.2999978,2026-04-01T14:43:42.299998,13.596,343337384,210,405,28,0,0
1775047422.3182912,2026-04-01T14:43:42.318291,13.596,343337384,210,405,28,0,0
1775047422.3335586,2026-04-01T14:43:42.333559,13.596,343337384,210,405,28,0,0
1775047422.3557806,2026-04-01T14:43:42.355781,13.596,343337384,210,405,28,0,0
1775047422.3729312,2026-04-01T14:43:42.372931,13.596,343337384,210,405,28,0,0
1775047422.3953316,2026-04-01T14:43:42.395332,13.596,343337384,210,405,28,0,0
1775047422.4106457,2026-04-01T14:43:42.410646,13.596,343338791,210,405,28,0,0
1775047422.426241,2026-04-01T14:43:42.426241,13.596,343338791,210,405,28,0,0
1775047422.4464931,2026-04-01T14:43:42.446493,13.596,343338791,210,405,28,0,0
1775047422.4640455,2026-04-01T14:43:42.464046,13.596,343338791,210,405,28,0,0
1775047422.4886835,2026-04-01T14:43:42.488683,13.596,343338791,210,405,28,0,0
1775047422.5080035,2026-04-01T14:43:42.508003,13.596,343340152,210,405,28,0,0
1775047422.5241802,2026-04-01T14:43:42.524180,13.596,343340152,210,405,28,0,0
1775047422.540298,2026-04-01T14:43:42.540298,13.596,343340152,210,405,28,0,0
1775047422.5558448,2026-04-01T14:43:42.555845,13.792,343340152,210,405,28,0,0
1775047422.5715625,2026-04-01T14:43:42.571563,13.792,343340152,210,405,28,0,0
1775047422.5871103,2026-04-01T14:43:42.587110,13.792,343340152,210,405,28,0,0
1775047422.6038494,2026-04-01T14:43:42.603849,13.792,343341569,210,405,28,0,0
1775047422.6220212,2026-04-01T14:43:42.622021,13.792,343341569,210,405,28,0,0
1775047422.6691327,2026-04-01T14:43:42.669133,13.792,343341569,210,405,28,0,0
1775047422.6859324,2026-04-01T14:43:42.685932,13.792,343341569,210,405,28,0,0
1775047422.7037191,2026-04-01T14:43:42.703719,13.792,343343246,210,405,28,0,0
1775047422.7177105,2026-04-01T14:43:42.717710,13.792,343343246,210,405,28,0,0
1775047422.7315688,2026-04-01T14:43:42.731569,13.792,343343246,210,405,28,0,0
1775047422.7445781,2026-04-01T14:43:42.744578,13.792,343343246,210,405,28,0,0
1775047422.759281,2026-04-01T14:43:42.759281,13.792,343343246,210,405,28,0,0
1775047422.7743452,2026-04-01T14:43:42.774345,13.792,343343246,210,405,28,0,0
1775047422.8307784,2026-04-01T14:43:42.830778,14.226,343344831,210,405,28,0,0
1775047422.8470242,2026-04-01T14:43:42.847024,14.226,343344831,210,405,28,0,0
1775047422.8631833,2026-04-01T14:43:42.863183,14.226,343344831,210,405,28,0,0
1775047422.8763752,2026-04-01T14:43:42.876375,14.226,343344831,210,405,28,0,0
1775047422.8909867,2026-04-01T14:43:42.890987,14.226,343344831,210,405,28,0,0
1775047422.9043486,2026-04-01T14:43:42.904349,14.372,343346443,210,405,28,0,0
1775047422.919481,2026-04-01T14:43:42.919481,14.372,343346443,210,405,28,0,0
1775047422.9325657,2026-04-01T14:43:42.932566,14.372,343346443,210,405,28,0,0
1775047422.9457438,2026-04-01T14:43:42.945744,14.372,343346443,210,405,28,0,0
1775047422.959024,2026-04-01T14:43:42.959024,14.372,343346443,210,405,28,0,0
1775047422.9722106,2026-04-01T14:43:42.972211,14.372,343346443,210,405,28,0,0
1775047422.985965,2026-04-01T14:43:42.985965,14.372,343346443,210,405,28,0,0
1775047422.9991174,2026-04-01T14:43:42.999117,14.504,343346443,210,405,28,0,0
1775047423.0122817,2026-04-01T14:43:43.012282,14.504,343348059,210,405,28,0,0
1775047423.0254655,2026-04-01T14:43:43.025465,14.504,343348059,210,405,28,0,0
1775047423.0386248,2026-04-01T14:43:43.038625,14.504,343348059,210,405,28,0,0
1775047423.0518792,2026-04-01T14:43:43.051879,14.504,343348059,210,405,28,0,0
1775047423.065127,2026-04-01T14:43:43.065127,14.504,343348059,210,405,28,0,0
1775047423.0786583,2026-04-01T14:43:43.078658,14.504,343348059,210,405,28,0,0
1775047423.0928297,2026-04-01T14:43:43.092830,14.504,343348059,210,405,28,0,0
1775047423.105867,2026-04-01T14:43:43.105867,14.617,343349677,210,405,28,0,0
1775047423.1190672,2026-04-01T14:43:43.119067,14.617,343349677,210,405,28,0,0
1775047423.132153,2026-04-01T14:43:43.132153,14.617,343349677,210,405,28,0,0
1775047423.1455889,2026-04-01T14:43:43.145589,14.617,343349677,210,405,28,0,0
1775047423.158977,2026-04-01T14:43:43.158977,14.617,343349677,210,405,28,0,0
1775047423.172131,2026-04-01T14:43:43.172131,14.617,343349677,210,405,28,0,0
1775047423.1861079,2026-04-01T14:43:43.186108,14.617,343349677,210,405,28,0,0
1775047423.1994352,2026-04-01T14:43:43.199435,14.723,343349677,210,405,28,0,0
1775047423.2126908,2026-04-01T14:43:43.212691,14.723,343351294,210,405,28,0,0
1775047423.226059,2026-04-01T14:43:43.226059,14.723,343351294,210,405,28,0,0
1775047423.2389622,2026-04-01T14:43:43.238962,14.723,343351294,210,405,28,0,0
1775047423.2520852,2026-04-01T14:43:43.252085,14.723,343351294,210,405,28,0,0
1775047423.2650914,2026-04-01T14:43:43.265091,14.723,343351294,210,405,28,0,0
1775047423.2785137,2026-04-01T14:43:43.278514,14.723,343351294,210,405,28,0,0
1775047423.2917385,2026-04-01T14:43:43.291739,14.723,343351294,210,405,28,0,0
1775047423.30497,2026-04-01T14:43:43.304970,14.811,343352909,210,405,28,0,0
1775047423.3184407,2026-04-01T14:43:43.318441,14.811,343352909,210,405,28,0,0
1775047423.3318594,2026-04-01T14:43:43.331859,14.811,343352909,210,405,28,0,0
1775047423.3451147,2026-04-01T14:43:43.345115,14.811,343352909,210,405,28,0,0
1775047423.3584654,2026-04-01T14:43:43.358465,14.811,343352909,210,405,28,0,0
1775047423.3718288,2026-04-01T14:43:43.371829,14.811,343352909,210,405,28,0,0
1775047423.385039,2026-04-01T14:43:43.385039,14.811,343352909,210,405,28,0,0
1775047423.4013853,2026-04-01T14:43:43.401385,14.889,343354526,210,405,28,0,0
1775047423.4149396,2026-04-01T14:43:43.414940,14.889,343354526,210,405,28,0,0
1775047423.4308977,2026-04-01T14:43:43.430898,14.889,343354526,210,405,28,0,0
1775047423.4440367,2026-04-01T14:43:43.444037,14.889,343354526,210,405,28,0,0
1775047423.45728,2026-04-01T14:43:43.457280,14.889,343354526,210,405,28,0,0
