pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,0,180,GEMM(6,4,1),1777924346092686336,1777924347010146304,1777924343517178880
0,0,181,GEMM(7,4,1),1777924346092505088,1777924347010166784,1777924343491959808
0,0,182,GEMM(8,4,1),1777924346092643328,1777924347010145280,1777924343517177856
0,0,183,GEMM(9,4,1),1777924346092769280,1777924347253511168,1777924343517177856
0,0,184,GEMM(10,4,1),1777924346092642304,1777924347010144256,1777924343517179904
0,0,185,GEMM(11,4,1),1777924346092642304,1777924347010201600,1777924343517179904
0,0,186,GEMM(12,4,1),1777924347010413568,1777924347258480640,1777924343517187072
0,0,187,GEMM(13,4,1),1777924346092682240,1777924347010145280,1777924343517178880
0,0,188,GEMM(14,4,1),1777924346092645376,1777924347010145280,1777924343517178880
0,0,189,GEMM(15,4,1),1777924347010338816,1777924347254049792,1777924343517179904
0,0,201,SYRK(6,6,1),1777924346092620800,1777924347010143232,1777924343517178880
0,0,202,GEMM(7,6,1),1777924346092676096,1777924347010146304,1777924343517177856
0,0,203,GEMM(8,6,1),1777924346092636160,1777924347010144256,1777924343517179904
0,0,204,GEMM(9,6,1),1777924346092641280,1777924347010177024,1777924343518316544
0,0,205,GEMM(10,6,1),1777924346092657664,1777924347010214912,1777924343517187072
0,0,206,GEMM(11,6,1),1777924346092684288,1777924347010145280,1777924343517188096
0,0,207,GEMM(12,6,1),1777924347010365440,1777924347254037504,1777924346092650496
0,0,208,GEMM(13,6,1),1777924347258481664,1777924347780562944,1777924347010425856
0,0,209,GEMM(14,6,1),1777924347258346496,1777924347780562944,1777924347010376704
0,0,210,GEMM(15,6,1),1777924347010219008,1777924347254018048,1777924346092700672
0,0,220,SYRK(8,8,1),1777924347337575424,1777924347780848640,1777924347052036096
0,0,221,GEMM(9,8,1),1777924347421385728,1777924348013580288,1777924347215108096
0,0,222,GEMM(10,8,1),1777924347421379584,1777924347820190720,1777924347215109120
0,0,223,GEMM(11,8,1),1777924347258346496,1777924347661900800,1777924347010402304
0,0,224,GEMM(12,8,1),1777924347258481664,1777924347780847616,1777924347010406400
