pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,0,180,GEMM(6,4,1),1777924266648684800,1777924266687345920,1777924266648681728
0,0,181,GEMM(7,4,1),1777924266687353088,1777924266726136064,1777924266687348992
0,0,182,GEMM(8,4,1),1777924266726143232,1777924266762907904,1777924266726139136
0,0,183,GEMM(9,4,1),1777924266762915072,1777924266802623744,1777924266762910976
0,0,184,GEMM(10,4,1),1777924266802630912,1777924266841310464,1777924266802627840
0,0,185,GEMM(11,4,1),1777924266841317632,1777924266880766208,1777924266841313536
0,0,186,GEMM(12,4,1),1777924266880773376,1777924266918621440,1777924266880769280
0,0,187,GEMM(13,4,1),1777924266918627584,1777924266958554368,1777924266918624512
0,0,188,GEMM(14,4,1),1777924266958560512,1777924266997278976,1777924266958556416
0,0,189,GEMM(15,4,1),1777924266997285120,1777924267036098816,1777924266997282048
0,0,201,SYRK(6,6,1),1777924267036105984,1777924267056599296,1777924267036101888
0,0,202,GEMM(7,6,1),1777924267056606464,1777924267097586944,1777924267056602368
0,0,203,GEMM(8,6,1),1777924267097594112,1777924267136583936,1777924267097590016
0,0,204,GEMM(9,6,1),1777924267136591104,1777924267178359040,1777924267136587008
0,0,205,GEMM(10,6,1),1777924267178366208,1777924267219039488,1777924267178363136
0,0,206,GEMM(11,6,1),1777924267219046656,1777924267260392704,1777924267219042560
0,0,207,GEMM(12,6,1),1777924267260399872,1777924267299878144,1777924267260396800
0,0,208,GEMM(13,6,1),1777924267299885312,1777924267341846784,1777924267299881216
0,0,209,GEMM(14,6,1),1777924267341853952,1777924267382543616,1777924267341849856
0,0,210,GEMM(15,6,1),1777924267382550784,1777924267423502592,1777924267382547712
0,0,220,SYRK(8,8,1),1777924267423509760,1777924267441983744,1777924267423506688
0,0,221,GEMM(9,8,1),1777924267441990912,1777924267480558848,1777924267441987840
0,0,222,GEMM(10,8,1),1777924267480566016,1777924267518184704,1777924267480561920
0,0,223,GEMM(11,8,1),1777924267518191872,1777924267555958016,1777924267518187776
0,0,224,GEMM(12,8,1),1777924267555965184,1777924267592094976,1777924267555961088
