frequency,mean_exec_s,mean_energy_j,median_exec_s,median_energy_j,energy_rsd,exec_rsd,edp,ed2p,e2dp
2040,116.8082880512,16078.361799999931,116.695307264,16101.123999999836,0.33165821931079714,0.20415026309918333,1878085.9165258023,219376000.72244787,30196544857.386322
