pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
3,0,3,TRSM(3,0),1777300122172351559,1777300122805198919,1777300122001386567
3,0,7,TRSM(7,0),1777300122172351559,1777300123202596935,1777300122001529927
3,0,11,TRSM(11,0),1777300122172352583,1777300123043128391,1777300122001662023
3,0,15,TRSM(15,0),1777300122172352583,1777300123273772103,1777300122001797191
3,0,675,SYRK(10,10,7),1777300156845897799,1777300156965085255,1777300155982949447
3,0,663,GEMM(11,8,7),1777300157377407047,1777300158209238087,1777300156744459335
3,0,671,GEMM(12,9,7),1777300157702825031,1777300158589294663,1777300154882330695
3,0,683,GEMM(13,11,7),1777300157136430151,1777300157356366919,1777300156744459335
3,0,687,GEMM(13,12,7),1777300157702825031,1777300158589294663,1777300156372833351
3,0,679,GEMM(14,10,7),1777300156849147975,1777300158209238087,1777300156373365831
3,0,691,GEMM(14,13,7),1777300157136431175,1777300158590448711,1777300155289163847
3,0,667,GEMM(15,8,7),1777300157377407047,1777300158199013447,1777300156755141703
3,0,695,SYRK(15,15,7),1777300156755145799,1777300158589295687,1777300156755141703
3,0,699,TRSM(11,8),1777300158671063111,1777300159074839623,1777300158231775303
3,0,703,TRSM(15,8),1777300158671064135,1777300159077429319,1777300158219711559
3,0,711,SYRK(10,10,8),1777300159752251463,1777300160247957575,1777300156965089351
3,0,707,GEMM(12,9,8),1777300159150221383,1777300159853866055,1777300158589300807
3,0,719,GEMM(13,11,8),1777300159077992519,1777300159752253511,1777300159074845767
3,0,723,GEMM(13,12,8),1777300159077992519,1777300159752253511,1777300158589300807
3,0,715,GEMM(14,10,8),1777300159752251463,1777300160249124935,1777300158231775303
3,0,727,GEMM(14,13,8),1777300159752251463,1777300160247957575,1777300158590451783
3,0,731,SYRK(15,15,8),1777300159077439559,1777300159752254535,1777300159077436487
3,0,735,TRSM(12,9),1777300160237617223,1777300160518344775,1777300159868161095
3,0,739,SYRK(10,10,9),1777300161445404743,1777300161935265863,1777300160247960647
3,0,747,GEMM(13,11,9),1777300160858521671,1777300161362283591,1777300159752259655
3,0,751,GEMM(13,12,9),1777300160858521671,1777300161362283591,1777300160518350919
3,0,743,GEMM(14,10,9),1777300161446031431,1777300161953711175,1777300160249128007
3,0,755,GEMM(14,13,9),1777300161446031431,1777300161952561223,1777300160247963719
3,0,759,SYRK(15,15,9),1777300160728887367,1777300161363444807,1777300159752259655
3,0,763,TRSM(13,10),1777300162446352455,1777300162722086983,1777300159077428295
3,0,767,GEMM(12,11,10),1777300163045119047,1777300163457795143,1777300160518343751
3,0,771,SYRK(12,12,10),1777300162800840775,1777300162953031751,1777300161930580039
3,0,775,SYRK(13,13,10),1777300162722094151,1777300162875748423,1777300162722090055
3,0,779,GEMM(15,14,10),1777300163047235655,1777300163463653447,1777300161362282567
3,0,783,TRSM(13,11),1777300163744699463,1777300164136368199,1777300161362281543
3,0,787,GEMM(13,12,11),1777300164136377415,1777300164547537991,1777300164136372295
3,0,791,GEMM(14,13,11),1777300164136376391,1777300164546889799,1777300164136372295
3,0,795,SYRK(15,15,11),1777300164006026311,1777300164131718215,1777300161952559175
3,0,799,TRSM(15,12),1777300164606682183,1777300164900898887,1777300161363443783
3,0,803,SYRK(14,14,12),1777300164881591367,1777300165001910343,1777300163457793095
3,0,807,TRSM(14,13),1777300165317464135,1777300165606247495,1777300162953030727
3,0,811,SYRK(15,15,13),1777300165570577479,1777300165691399239,1777300162875747399
3,0,815,POTRF(15,15),1777300166174009415,1777300166338562119,1777300163463652423
